alphas,beta,steps,years,error_alpha,error_beta,scalar,min_value
0.1363981994176359,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.001060608137947867,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.19607020355657276,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.16054946516115745,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.24831856882630157,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.02015842355311187,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
1.036951896829779,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.3724259235356042,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.011862412896422276,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.32719462283280587,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.008979688540231507,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.09891478037299195,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.44664387154101987,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.029404820895436983,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.1641998657720971,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.07326188304773829,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.44868022040989525,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.11108898031444278,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.040593377757038016,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.12636178756996574,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.2122028205941941,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.659706765388386,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.3745567470706878,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.8349499843637203,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.8438461077751666,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.005746911026423809,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.2794791162790437,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.6391184363543451,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.0052699765913521365,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.734694220125277,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
1.8624430750390426,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.0007937777587143312,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.05533844270378509,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.0015158302930143915,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
1.4589803375031547,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.076099390990953,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.15379042152061256,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.00033307441039984853,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.11487177501150439,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.19239821044249267,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.30091630738142905,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.0007295957447639002,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.00036769624928987144,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.00974704596772597,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
1.7831005346493292,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
1.5173605875717873,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.6171183202129795,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.049777910103134995,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.0003782139654008661,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.8082806478912398,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.13229935232871284,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.02783941770246722,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.00234324663231954,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.596288460596194,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.1119889667362398,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
0.16788212738930666,4.021691300962955e-08,50,21,0.10949601676721547,0.0016719158936552292,100,0.01
