alphas,beta,steps,years,error_alpha,error_beta,scalar,min_value
0.8961276776192373,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.09901830726656094,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.0009053178443902275,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.05044116722274191,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.37119832832591615,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.4687247831142399,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.06045890640305195,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.25709934017957803,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.25538314295412623,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.028813875974312113,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.43660822099216995,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.10385933092858043,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.18574556986879262,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.6248602469652635,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.03415718907711615,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
1.116310473808161,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.23252652094387413,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.5680186976740029,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
1.0868628153664797,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.5349317262725256,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
1.2623456894346639,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.00045881059708544693,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.6983523318226292,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
0.5049435442039751,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
3.112447868518068,5.1115630174509745e-08,50,21,0.14099431607948942,0.0005271857665233304,100,0.01
