alphas,beta,steps,years,error_alpha,error_beta,scalar,min_value
0.023226031734192264,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0013873840397749199,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0011358485890414207,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.04083898393037115,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.1769771286504791,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0004023084284733959,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.008262908535381305,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0008719388236855226,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.01918725635699994,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0009025111098602338,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.029895970023521543,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.14386064549074612,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.001836418879916652,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.2634706029732173,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.9737885753140123,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.033121160423801435,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.008088400678574002,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.3009226608783683,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.008188778057509552,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.6961856945998313,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.43814740857050927,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.00045947393460095133,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.00031438966658048736,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.00042290535734456074,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.38153283763255547,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.5352870542715893,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.3577327362968294,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.00026111753481386957,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.695523059548992,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.21083253643883568,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.5499449457177195,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.06621143605789052,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.027359314002497585,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.2825800001469815,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0003027344858816971,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0032927217155721373,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.000425151477812625,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.1448681947664774,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.17388247779660918,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.13329203990264885,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.17295573004501166,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.04276781806469523,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
2.6911814994606607,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.03540844445913049,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
1.0658357164107568,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.11757581496275178,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0243284528109972,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.009561062557566485,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.00023484930903610457,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0008973372528433316,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.13155617496424843,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.20259611488791943,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.00043052273351337604,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.005361957631429184,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.02271320727062404,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0004240599125568103,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.6857972276045118,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.24714307852173772,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.10067730996894034,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.24149696874872884,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.34734787826462366,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0004267504043743375,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.023031581190941206,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.027763400582315582,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0011769732552318218,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.12518466364855146,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0009340617034502046,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.6087661232562748,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0004211646542017295,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
0.0009108403607881957,7.913750346590303e-11,50,21,0.08115404361792422,0.004309126526577778,100,0.01
