0 0 0 0 0.00109703499697354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0163917799014109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 -0.081172937732713 0 0 0 -0.0965812737433809 0 -0.159380727401241 0 0 0.839204669443817 0 0 0 0 0 0 0 0 0.274428491491257 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.100916354969895 0 0 0 0 -0.0259503182286927 0 0 0 0 0 0 0 0 -0.290439952257859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0.0686816644280412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.19788538176293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 -0.212692306285783 -0.00608005220470894 0 0.435780833872266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.65367518403689 0 0 0 0
0 0 0 0 0 0 0 0 0 0.567898170667294 0 0 0 0 0 0 0 0 0 1.6450684576581 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96030050366546 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 -0.00976283891704087 0 0 0 0 0.00882826386090331 0.711712578177335 0 0 0 0 -1.51508626333127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0599620490916997 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11.8000996725964 0 0 0 0 0 0 0
0 0 0 0 0 4.31011340701792 0 0 0 0 0 0 0 0 0 0 0 0 17.9350224718546 0 0 0 2.72425225574237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -38.4667563215777 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 11.0319095961612 0 0 -7.85967223464329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0.270973782735749 0 0 0 0 0 0 0 0 0 -0.263900347380126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106884326606902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.84974525900474 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.925070749280033 0 0 0 0 0
0 0 0 0 4.05454077837132 0 0 0 0 1.96682063037088 0 0 0 0 -2.72332794709348 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.860457691749604 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.268553253349314 0 0 0 0 0 3.63404900991707
0 -0.0782973439765518 0 0 0 0.0422064531293656 0 0 0 -0.106931290411674 0 0.189637137469687 0.244603885123836 0.0165620524715611 0 0.025888972098293 0 0.293326074179265 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000145856878125153 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.138395838764159 0 0 0.00784481202119493 0 0 0 0 0 0 0 0 0 0 0 0.623628656952989 -0.223928590389587 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.78199668499055 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0.0245987267090266 0 0 0 0 0 0 0 0.0277431564825371 0 0 0 0 0 0.0284983982829653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
