0 0 0 0.0106051530290199 0.0388134115595289 0.000151439375689943 0.0549058161172309 0.00222548211464118 -0.0686592355382613 0.00126639218920841 0 0 -0.00110112927106323 0 0 0.158268720425357 0.105717375870752 0.0296888504305687 0 0 0 0.148555513281649 0 0 0 0 0 0 0 0 0 0 0 0 -0.0420939904280243 0 0 -0.0407151208142892 0 -0.0133984248021292 0 -0.167685988766508 0 0 0 0 0 0.0780129965300636 -0.00391910667764215 0 0.0595548464619365 -0.0192561997660086 0.00494845137416145
0 0 0 0 -0.257442644430069 0 0 0 -1.04726933742138 0 -0.302317937270641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41.364016239295 0 0 0 0 0 0 0 0 0
-2.45048917427199 0 0 0 0 -0.000759574182876298 -1.58650962908903 0.015160055580873 0 -0.00754077056875393 0 0 -0.000134196477896297 0 0 0 1.65875113421798 -0.255839841201955 0 0.0457260397609461 0 0 0 -0.0919631574973878 0 0 -0.0197302495357532 0 0 0 0 -0.686652277866578 0 0 0 0 0 0 0 0.0136905711300599 0 0 0 0 0 0 0 0 0.0633792493196345 -0.656122073741234 2.27810785705914 -0.372496343803249 0
0 0.094419979347974 0 0 -0.11793758082248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9.04685004312839 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0.282361439277336 0 0 11.2851755750945 0 0 -0.0151461098410749 0 0 0 0 0 0 -0.354277268029322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.210156319499171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 -22.1676925255082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18.9136572148497 0 0 0 0 0
0 0 0 0 -0.0389990801286447 0 0 0 0 -0.0033903864105217 0 0 0 -0.00485117451836815 0.00227305784856079 0 0 0.480567639115951 0 -0.056091314247473 0 -0.615394274735927 0 0 0 0 0 0 0 -0.0437127218934767 0 0 0 0 0.133928547758379 0 0 0 0 0 0 0 0.491478583549928 0.18266251301296 0 -0.0104432579076513 0 0 0.0177717522282963 0 0 0.0799422487716763 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0.569512826637151 0 0 0 0 98.2806645393471 1.41732086964571 15.1157391726724 0 0.606647131546158 0 0.0421750258967671 0 0 0 9.37445892642937 0 0 -14.1433052910753 0 0 0 0.14690128973455 0 0 55.2524126904804 0 0 0 -9.61188986269035 0 0 0 0 0 0.373797229291716 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.92467181571252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0.221386274520245 0 0 21.2677902810644 0 0 21.487022472863 0 0 0 0 0 -40.6524041691522 -162.699420527743 0 0 0 0 0 0.737490748942432 7.77245665853964e-15 0 0 0 3.01928324018085 0 0 0 0 6.00316535167662 0 -1.27995666098702e-14 28.2560155333512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.312481103441557
0 0 0 0 0 0 0 0 0 0 0 -7.00492921777262 0 0 0.0554085165461771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.348902045216403 0 0 0 0 2.19719580713939 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9.69181403842069 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0140490748664989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 -2.6983941086142 0 0 0 0 0 0 12.3393630274124 0 0 -0.371193486263596 0 0 0 0 0 0 0 -0.130519041530302 0 1.03027179368099 0 0 0 0 0 0 29.9028140916318 0 -131.04224915062 18.3708710337982 0 0 0 0 0 0 0 0 376.951559051885 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 -0.508719860011565 0 0 0 0.408336033559604 0 -35.6503223493994 0 0 14.0804688511574 0 0 -0.228727278169927 0 0.0694955080875874 0 0 0 26.0627440596174 0 0 0 0 0 0 0.834259682533728 0 0 0 0 0 0 51.2246138424002 0 0 0 0 -6.46331482379085 0 0 103.472225888769 0 -0.922157287383087
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 62.5310967673921 0 0 0 0 0 0 0 0 0 0 0 0 1.0118028636009 0 0 0 0 -11.2009823765534 0 0 -6.28501261341785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
