0 0 0 0 0 0 0 0 0.00855717324200113 0 -0.0447285012968675 0 0 0 -10.4917019752314 0.0101595176088322 0 0.00115952649324989 0 3.70057044620876 -1.10332622116443 -0.198804172515779 0.387062112161327 0.11858936770193 0 0.629443074061496 0 -0.0894167074409206 0 0 0 0 0 0 0 0 1.11873584924348 0 -1.01968948505582 -0.143476682037008 0 0 0 0 0 0 -0.689703559134784 0 -0.011480328842591 0 0 0 0 -0.486361028029859 -0.0783256924456865 3.93701860673123 0 0 0 -0.043670727426715 0 0 0 0 0 0 0 0
0 0 -0.0890710084264314 0 0 1.177932215495e-16 0 0.679353810522593 0 0 0 0.000856796786574062 0 0 0 0 0.0364132978319489 0 -0.0691119360266133 1.01721959705457 0.63653608765515 0 0.137429830984442 0 0 0 0 0 0 0 0 0 0.0673772176848546 0 0 0 0 0 0 0 0 0 0 0.00917195708058753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.63510734704681 0 0 0
0 0 0 0 0 0 0.0124195928616829 0 0 0 0.0582485189975834 0 1.58669785976135 0 -13.4249970483558 0 1.63521433844765 0 -2.7459094418951 0 0 0 0 0 1.04373225896357 0 0 0 0 0 0 0 0.308764240234407 0 0 -2.89428450300464 -6.78810649991555 0 0 0 0 0 0 -0.0160543681972303 0 0 0 0 0 0 0 0 0 0 0 10.7682236421422 0 -0.093908132280846 0 0 0 0 -0.00544126182327371 0 0 0 0 0
-0.822775607659857 -0.593024552049777 0 0 0 4.17053026515579e-16 0 1.27538785614549 0 0 0 0.0137081238679875 -0.150611596210115 0 0 0 0 0 0 5.98319515720143 2.28078200336222 0 0 0 0 0 0 0 0 0 0 0 -0.207110804809159 -0.0470513133797408 0 0 0 -0.0215525101885294 0 -0.193981966098137 0 0 0 0 0 0 0 0 0 -0.38675821696758 0 0 -0.161000567922712 -0.285757498900682 -0.0537042063483756 0 0 0.0379413546379002 0 0 0 0 0 0 0 0 0 0
0 0 0.374788848984151 0 0 -2.73998330090247e-16 0.00409834307304399 0 0 0.484395282490207 0 0 0 0 0 -0.0183992097047649 -0.033636514180949 0 0 0 0 0 0 0 -0.0647466394383958 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00481352914301441 0 0 0 -0.0439604554694667 0 0 0 0 0 0 0 0 0 0 0 0 1.21831444993738 0 0 0 0 0 0 0
0 0 0 0 0 0 0 -1177229030808012 -8947338452264.64 0 0 0 0 0 10694653802359306 0 0 23188309230369.9 0 0 -173401599204974 -1011226661252713 0 311352290947920 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -23971186833835.1 0 0 0 0 561097414144485 116280623670188 0 0 0 0 74645380566780.8 0 0 -47991612011092.7 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 2.17512339578343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -29.7822337083785 0 18.5008179363431 0 0 0 0 0 0 0 0 0 0 0 6.55069272256291 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.116540849423829 0.0488672859448443 0 1.3626584809545 0 0 0 0 0.00371748494203003 -0.51930886385441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0672996107514987 -1.80063288874565 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.141833836082032 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.877480305968922 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-0.0665079472497145 0 0 0 0 0 0 -0.0650553047068807 0 0 0 -0.00118269959149675 0.0918383828817148 0 -0.761181182077913 -0.00121583907581377 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00919152481796053 0 0 0 0 0 -0.0198631337005226 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0.238004802584368 0 0 0 0 0 0 0 0 0 0 0 -0.338979759193695 0 0 1.14457443643531 0 5.3812472215416 0 0 0 0 0 0 0 0 0 0 -10.5419740459582 0 0 0 0 0 0 0 0 0 -0.444097828257617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19.2894966184934 0 0 0 0 0 0 0 0 0 6.95832602984326 0 0 0 0 -0.583639394517161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.52251523420373 0 0 0 0 0 0 0 0 0 0 0 0 0
0.571260098540095 0 0 0 0 0 -0.00640872408819091 1.58685651046077 0 0 -0.0315193127796689 0.000882611231476585 0 0 8.45497358025907 0.00368661516435533 0 0.127687926012272 0 0 0 3.5651395801339 0 0 0.00962694382896158 2.07260536193276 0 0 0 0 0 0 0 0 0 0 -6.92816865478201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0226489954100962 -0.0112426602136017 -0.0451752351128728 0 6.04986748917573 0 0 0 0 0 0
0 0 0 -0.00421214527842253 0 0 0 0 0 0 0 0 -0.0142997726940723 0 2.59171326818229 0 0 0 0 0 0 0 0 0 0 0.0120443723402348 0 0 0 0 0.0947766192866197 0 0 0 0 0 0.508258107645981 0 0 -0.0342463227506892 0.631733110891375 0 0 0 0 0 0.16904263895148 0 0 0 1.88272174704815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0726644087963182 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0988518496678435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.288788784291027 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 2.55644793904201 0 0 0 -235.268861475236 0 0 -3.27650220248648 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12.1945137643301 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0.0184031056065023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.243751219888705 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0.299470973939263 0 0 0 -0.323771755705387 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-0.00974615597422399 0 0 0 0 0 0 0 0 0 0 0.00302055178400791 0.423912713816134 0 -7.31570943311653 -0.00220891598992868 0 0.0671339858084326 0 -2.66935696437998 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0679307486992606 0 0 0 0 -0.513777052648212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0282942855960907 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000497223376152568 0 -0.00512005914885041 0 0 0 0 0 -0.0365423870062727 0 0 0 0.00590609328204216 0 0 0 0 0 0 0 0 0.0781790084511104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0144047420350359 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.208572213571096 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.85001408592538 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.061173293062183 0 0 0 0 0 0.61214424319872 0 0 0 0 0 0 0 0 0 0 0 0 -0.388397400898565 0 0 0.00384626612084221 0 0 0 0 0 0 0 -0.408137561821084 0 0 0 0 0 0 0 0 3.09834306088035 -0.768220753435554 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 -0.455270483938377 0 0 0 0 0 0 0 0 0 1.44378180997897 0 -0.112604478727657 -0.399249475684489 0 0 0 0 0 0 0 0 0 0 0 1.09174763464455 0 -0.0202069653983396 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18.946921858767 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.827964545003797 -0.0141297595908587 -0.3531208679786 0 0 0 0.184714950006253 0 0 0 0 0 0 0 0 0 0 0.691281310576928 0 0 0 0 0 0 0 0 0 -0.0310248447533151 0 0 0 0 -0.0750154604298693 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0.417572696061626 0 0 0 0 0 -0.159567297430918 -0.00527232423871928 0 0 0.000197282838434063 0.10049964011155 0 0 0 0 0 -0.0699521206037136 0 0 0 -0.161471903750966 0.329238310749062 0.0010759173242853 0 0 0 0.467589569985459 0 0.220454223461754 0.341077702386926 0 0.00324866621407942 0 -0.0230294978255831 0 0 0 0.0606512876263807 0 0 0 0.00342085749594354 0 0 0 0 0.00664509385614426 0 0 0 0 0.303384785039367 0 0 0 0 0 0 -0.163388561173643 -0.794391518793161 0 0 0 0 0 0.169873472231927
0 0 0 0 0 0 0 0 0.0854335640743551 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.418155397511786 -0.448153297668756 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.034529683882627 0 0 -10.2904261400818 0 0 0 0 0 0 0 0 0 0 0
0 0 -0.119315055924822 0 0 4.77107978512921e-17 0 0 0.0155379691246118 0 0.018722026058906 -0.00261102736241456 0 0 0 0 0 0 -0.0782919461492902 -1.22158800896345 0 0 0 0 0 -0.0179224200428176 0 0 0 0 0.0468003749484203 0 0.0562486924808255 0 0 0 0 0 0.312503119642699 0 0 0 0 0 0 0 0.14053151711041 0 0 0 0 0.00293344983352223 0 -0.050805206724908 0.0241413322040252 0.873847544288298 0 0 0 0 0 0 0 0 0 0 0 0
-0.0842447494337779 0 -0.0577568492431676 0 0 0 0 0 0 -0.106033035695244 0 0 0.0288064288731417 0 0 0 0.0376713419783883 0 0 0 -0.104465304625767 0 0 0 0 0 0 0 0 0 -0.0820223836910573 0 0 0 0 0 0 0 0 0 1.23189798076811 0 0 0 0 0 -0.0388150295311551 0.0178058926066755 0 0 0 -0.00643303502725916 0 -0.260412230393962 0 0 0 -0.016804110610453 0 -0.00620910092706477 0 0.342851484123007 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 1.4084055465126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0231016268244455 0 1.17308128653411 0 0.00468486368981582 0 0 0 -2.6693109043118 0 0 0 0 0 0 0 0 0 0 0 0 0 8.52668403947913 0 0 0 0 1.93783785841784 0 0.040481296625135 0 0.347451623775538 0 0 0
0 0.750415249326459 0 0 0 0 0 0 0 0 0 0.00753429491017215 0.696236029682074 0 0 0 0 0 0 0 -0.657509050464974 -2.38280833654842 0 0 0 0 0 0 0 0 -0.762034888903739 0 0 0 0 0 0 0 0 0.014154717233721 0 0 0.368239297291176 -0.0118550103465733 0 0 -0.0922754448989897 0 0 0 0 0 0 -0.708571780849595 0 0 -6.71047160774581 0 0 0 0 0 0 -0.0314726359839777 0 0 0.220029563125605 0
0.680394681396314 0 0 0 0 0 0 0 0 -5.03683136727754 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0349499028866074 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.148702134446406 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 -0.0186548201072613 0 0.198903965547416 5.69993491308768 0 0 0 0 0 0.059045442974017 0 0 0 0 0 0 0.205895516439603 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.548304883202226 0 0 0 0 0 1.21930642576391 6.41154708015649 0.598913360613899 37.284490241896 7.07003322551784 0 0 0.0730742651733843 0 5.76843588117132 0 0 0 0 0 0
0 0 0 0 0 0 0 25.5864008096965 0 0 0 0 0 0 84.7324142517571 0 0 0 0 0 0 0 8.22182121388487 0 0 0 0 -2.9753489378016 0 -121.798622240666 0 0 1.55926713560715 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -38.8510375081836 0 0 3.02877763143358 0 0 -321.186715754258 0 0 0 0 36.996066091257 0 -0.538728549731927 0 -8.12026610867953 0 0 21.335807610315
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.165682158823747 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-4.57136560558186 0 0 0 0 0 0 0 0.0952321550205921 0 0 0 0 0 0 0.321734856941622 -1.05542203765401 0 0 0 0 0 3.92909174489811 0 0 0 0 0 0 0 0 0 0 0 0 -0.0866333812232938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.48488676665698 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.115461185747165 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29081528069779 0 0 0 0 0 0 0 0 0 0 0 0 -0.0304866095107099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.28853720859468 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -0.184110877291596 0 0 0 0 0 0 0 0 -0.00410692838717123 0 0 0 0 0.00267168861539216 0 0 0 0 0 0 0.0429572346261883 0 0.000374083910710048 0 0 0 0 0 0 0 -0.0175412513527728 -0.0088931534579459 0 0 0 0 0 -0.0167512206370898 0 0 0 0 0 0 -0.082088542462636 0 0 -0.0161127595107113 0 0 -0.0362546657496128 0.176024829787008 0 0 0 0 0 0 0 0 0 0 0 1.96849724628632 0 0
0 -0.0959411624061475 0 0 -0.0338069580685495 0 0 0 0.00381862590178916 0.246245852449054 0 0.000557800212068218 0 0 0 0 -0.00606218134142857 -0.00348389027799628 -0.0143145659424459 0.182534787879289 0 0.125968378816755 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0014625995066702 0 0 -0.0270596434766404 0 0 -0.000442350792641913 0 0 0 0 0 0 0 -0.000683799753056133 -0.0226914480195461 0 0 0.835992709837485 0 0 0 0 0 0.166841900965939 0 0 0 0 0 0
0.392371729191005 0 0 0 0 2.63098925394477e-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.573340062799711 0 0 0 0 0 0 0 0 0.128094144268505 -0.053181549804955 0 -0.606560107782704 0 0 0 0.176626881106034 0 0.853086338282274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0214740906556537 -0.686970213365261 0 0 -2.13350778071923 -1.11095817486128 0 0 0
13.7389970435963 0 0 0 0 0 0 0 0 98.1081397621624 0 0 0 0 215.646615459262 0 0 0 0 0 0 0 0 -17.3501506115085 0 7.37679698948079 0 0 0 0 0 0 0 3.0059901683715 0 0 25.1204342314061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36662941567313 0 0 0 0 0 0 0 0
