0 0 0 0 0.0639670948159679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 2.04388913741903 -0.292449640177001 0 0.0257217619981215 -0.875231690739445 0 -0.355490899486324 0 0 0 0 0 0 0 0 0 0 0 0 -0.955136059851306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.228402088030907 -0.0621151625529879 0 0 0 -0.0350044837978005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0686677635728543 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -0.00256532027979479 0 0 0 0 0 0.0798031416602686 0 0 0 0 0 0 0.0396487915564698 0 -7.61050245130781 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0.0710037633407099 0 0 0.897006940829642 0 0 0 0 0 0 0 0 0 0 0 0.50747837139895 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.866269536936028 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 -0.28583206810886 0 0 0 0 0 0 3.98724686800649 0 0 0 0 0 0 0 0 0 0 10.7761914073513 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0.000702261945696992 0 0 0 0 0.00768444385730737 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.62187636853152 0 0 0 0 0 0 0 0 0 0 0 0 -2.54063442608459 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 8.48343703622264 0 0 12.8913493059475 0 12.5677719327655 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8002884408949 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.0951835198456507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00527958795444746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000240457219455325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -0.211323418645893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0403288860535946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0231869599511688 0 0.066725539007776 0 0 0
0 0 0 0 7.21535486962843 0 0 0 -0.535175240286325 0 0 0 0 0 0 0 0 0 1.12848581354992 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14146556906905 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 -0.0598121209020367 0 0 0 0 0 0.261386510578986 -0.131208018350316 0.021391382922649 0 0.0584284051553618 0 -1.73663809449022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 -0.00837904407798571 0 0 0 0 0 0 -0.0103444509707043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.998676059273477 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0817212958734352 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.258734403000539 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0502339940171666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.470446577208166 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.078549145035773 0 0 0 0 0 0 0 0 0.196776775347137 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.0646829525597998 0 0.868032672676125 0.134548277456872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
