0 0 0 0 0 0 0 0 0.00206420841417858 0.0609624178053212 0 0.0574955749526695 0 0 0.357048403500274 0.0259150519777699 0 -0.438272158337552 -0.349398855463657 -0.0299781567539677 0 0 0 0 0 0 0 0 0 0 0.899243197717017 0 0 0 0 0 0 0 0 0 0 0 0 -0.11453493034795 0 0 0 0 0 0 0 -0.0163311844145783 0 0 0
0 0 0 0 0 0.0701608520749264 0 0 0 0 0 0.0566052970925124 0 0 0 0 0 0 0 0.815519746898941 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0184526267936686 0 0 0
0 0 0 0 0 0 0 0 -0.0318112250797399 -0.0535871321296561 0 -0.037796182414447 0 0 0 0.0435878529298993 0 0 0 0 0 0 -0.28725756516705 0 -2.71860577889909 0 0 0 0 0 0 0 0 0 0 0 0 0 0.170084566465974 0 0 0 0 0 0 0 0 0 0.225220211950118 0 0 0 0 0 0
0 0.192591268344669 0 0 0 -0.152057598374792 0 0 0 0 -0.021525250118322 0 0 0 -0.141784164360561 0 0 -0.844157571457435 0 0 0 0 0 0 0 0 0.151126660400952 0 0 0 0 0 0 0 3.25132764661455 0 0 0 -0.0197693883849891 0 0 0 0 0 0 0 0 0 0 0 0 -0.0535194537582012 0 0 0
0 0 0.0772379773977125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.266456385472155 0 0 0 0 0.0696178246890554 0.0762243751855643 0 0 0 0 0.0242403244893799 0 0 0 0 0.24077337893224 0 -0.174719838647915 0 0 0 0 0 0 0 0 -0.0199968917048724 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.286341107525177 0 0 0 0
3.61805929246368 0 -1.83255137086485 0 0 0 0 0 0 0.206536530609337 0 0.152820023474944 0 0 0 0 7.13734805358634 0 0 0 0 0 0 0 0 0 0 4.9194869848649 0 0 0 0 0 0 0 0 0 0 -1.37802355690088 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0.00250730495745847 0 -0.00288937898905658 0 0 0 0 -0.000491481302793646 0 0 0 0 0.0295825751893336 0 0 0 0 0 -0.0133418242389537 0 0 0 0 0 0 0 0 0 0 0 -0.0127336911615023 0.13555668321892 0 0 0 -0.0265440390264297 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0.399988968738371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 -0.0891571145030816 0 -1.01818487794465 0 0 0 0 5.47417639568473 0 0 -1.34062570430815 0 0 0 2.07684739900967 8.6934328942592 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.126151118405416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.38824522680932
0 0 0 0 0 0 0 0 0 0 0 0 1.36071284073231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00478139589045995 0 0 0 0 0 0 0 0 0 -0.14655222067092 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 1.0902077897707 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131975439393402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 -0.347744191309946 0 0 0 0 0 0 0 0.542937937806596 1.49169662549477 0 0 0 -1.3551639737433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0431710222661502 0 0 0 2.28644351836654
0 0 0 0 0 0 0 0 0 -0.600399176758983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.257735475460062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.0895753701429831 -0.037324450213831 -0.0138848971108806 0 0.0570821533721245 0 -0.00130796891166574 0 0 0 0 0 0.677354135667655 0 0 0 0 0 0 0 0 0.0584620583470355 0 0 0 0.0105931871755838 0 0 0 0 0 0 0 0.278837673687243 0 0 0 0 0 0 0 0 0 0
0 0 0 0 -0.0368534637351762 0 0 0 0.0064395061852049 0 0 0 0 0 0 0.00517483542135351 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.386075662341868 0
0 0 0 0 0 0 0 0 0 0 0 0 0.397281479701323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00334389753779964 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 -0.00482208821965072 0 0 0 0 0 0 0 0 0 0 0 0.112381682292614 0 0 0 0 0 0 0 0 0 0 0.00542631899979345 0 0 0 0 0 0 0 0 0 0 0 0 -0.122568886719029 -0.101803303440365 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 -0.00498510512440485 0 0 0.0862681891283227 0 0 0 0 0 0 0.697893322598926 0 0 0 -0.0776555317998093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0.0887857478811091 -0.291402791850134 0 0 0 0.0688287878315083 0 0 0 0 0 0 0 0 0 0 -0.128334762402104 0 0 0 0 0 1.98795766861797 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592724601474391 0 -0.0794479227537569 0 0 0 0 0 0 0 0.166472055274487 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29387538629304 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 -0.0363925989981262 0 0 0 -0.327604573715642 0 0 -0.0325597661306664 0 0 0 0.991386841046676 0 0 0 0 0 0 0 0 0 0 0 0 0 0.163918202074544 0 0 0 -0.00730893526773222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.77346300786478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.106953927568834 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.219270630107669 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.326015361445891 0 0 0 1.10251664114502 -0.024764903534061 0 0 -0.0857304131667977 0 0 0 0 0 0 0 0 0 0 0.178763339488684 0 0 0 0 0 0 0 -0.205084054870811 -0.0223013076003374 0 -0.00294185829727943 0.115745433719708 0 0 0 0 0 0 0 -0.042960649915527 0 0 0 0 0 -0.064578201637011 0 0 0 0 0 0
0 0 0 0 0 -1.06949649548411 0 8.48796581573077 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0403456934269401 0 0 0 0 0 0 0 0 0 0 0.383603688350981 0 0 0 0 0 0 0 -0.506827269073472 0 2.89819603478834 0 0
0 0 -0.000249880180183982 0 0 0 0 0 0 0 0 -0.00769827334510348 0 0.0049962020369814 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00116159427368265 0 0 0 0 0 0 0.497818178706759 0 0 0 0 0 0 0.0015067530588642 0 0 -0.115789368076075 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0103429508781785 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 -1.37999586736926 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.168293338404834 0.687947974136359 0 0 0 0 0 0 0 0 0 0 0 -1.33795616251382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.83305501581203 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.451799574350334 0 0 0 0 0 1.21298669036665 0 0 0 0 0 0 0.798096945879829 0 0 0 0 0 0 0 0 4.45918254156438 0 0
-0.0480274076059861 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0403532605967951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.122835472124251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.101453613383162 0 -0.0986586070277474
0 0 0 0 0 0 0 0 0 0 0 0.012709338060128 0 0 0 0 0 0 0 0 0 0 0 -0.102202580191353 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00167009494816373 0 0 0 0 0 0.0288659462825115 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.911736828212993 0.164549008661763 0 0 0 0
