0 0.0912136860889976 0 0.108877306277567 0 0.351701529098825 0 0 0.0224322716820166 0 0 0 0 0 0 0 -0.0155410354964607 0 1.3998644220766 -0.219339386355058 0 0 0 0 0 0 0 0 0 0 0.116207775688717 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 1.07355319822835 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.07270155602069 0 0 0 0 0 0 -0.979630871662645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 -1.0571380063329 0 0.833580383748521 0 0 0 0 0 0 0 0 0 0 0 0 -3.22851516489653 0 0 -0.677594817597325 0 0 0 0 -0.0300996636533061 -4.96309277467843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -0.0488884391217969 0 0 0 0 0 0 0 0 0 0 0.342827275507944 0 0 0 0 0 0 0 0 0 3.35183886033178 0 0 0.220745235826866 0 0.944485321657642 0.168141356255527 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.785918664517657 0 0 0
0 0 -0.00165886505366101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.12426682915724 0 0 0 0 0 0 0 0.00767669359099993 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0.00648785781864088 0 0 0 0 0 0 0.00113813923212277 0 0 0 0 0 0 0 0 0 0 0 0.0311016016243954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.813508236988922 1.1014284783334 0 0 0 0 4.02159586105133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 -0.0160038290717825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.59933525799999 0 0 0 0 4.09269236767744 0 0 0 0 -2.59985942581997 0 0 0.410674601672121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.700527945988893 0 0 0 0 0
0 0 -1.15866201427755 0 0 0 0 0 0 0 0 0 1.85328527660321 0 0 0 0 0 0 8.82485491672204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 1.3527286535231 0 0 0 -0.0637027143128371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.20094146660767 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.248345263161043 0 -0.351873318935282 0 0 0.479583245947637 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.45072018449827 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0.156855837581489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00232947068511249 0 0 0 0 -0.0027610212565899 0 0 0 1.38685756603718 0 0.624509781419671 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 -0.0857921602746695 -0.185534785024412 0.0216627411580104 0 0.140293340379753 0 0.0141568993205477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.0185485125551566 0 0 0 0 0.00953240057784961 0 0 0 0 0 0 0 0.261882704595324 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0.0337270840766543 0 0 0 0 0 0 0.0816629954572753 0 0 0.040084049358619 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 -0.108663083084297 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0549131269281815 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00661660230004114 0 0 0 0 0 0 0 0 0.0114312534010014 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0.0744048828209791 0.681332850870462 0.0316498584563927 0.035965514501689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.448914091385812 0.39435232155432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0.0180782367978551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 -0.629698242944501 0 0.462536299618839 0.090753056455278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.22319550610452 0 0 0 0 0 0 -79.3566671428696 0 0
0 0 0 0 0 0 0 1.06978415916967 0 0 0.323543734552984 0 0 0.11036884009585 0 0.471065952164037 0.115098263386989 0.455727981032363 0 -0.774048641201399 0 0 0 0.19037544898588 0 0 -0.00413840977544366 0 0 0 1.87825158673706 0 0 0 0.534402778190037 0 0.0964940499300525 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0.168852011567341 0 0 0 0 0 0 0 0.0650440094350164 0 0 0 0 0 0 0 0 -0.307482600462191 0 0 0 -0.422258201137681 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00829554803678272 0 0 0.239969882426829 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.150285871764019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.22357677790112e-05 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.382322257373499 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31.0455099461228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.39216222473776 0 0 0 0 0 0 0 0 0 0 -0.416637198939218 0 0 0 0 0 0 0 0 0 0 0 0 2.40670416933257 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.307592592769866 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.203290237152181 0 0 0 0
