0 0 -0.037980915190631 0 0 0 0 -0.00111639987645122 0 0 0 0 0 0 0 0 0 0.200992263178152 -0.337378327723263 0 0 0 0 0 0 0 0 0 0 0.301510785590688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.162051644489688 0 0 0 0 0 0 0.0693471046708412 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 -1.20162427949769 0 0.0571406637477335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 -0.411078010758324 0 0 0 0 0 0.0560001744707577 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 -0.0413529447837019 0 0 0 0 0 0 0.191698569954643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0.712650501524196 0 0 0 0 0 0 21.7080056515214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 -0.00424894490744174 -0.02238375541532 0 0 0 0.0196646606302513 0 0 0 0 0 0.333856899873664 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.770490551324667 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 -0.414240069518837 0 0 0 0 0 0 0 0 6.74690290228842 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 1.25100107403702 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0.0178933821897417 0 0 0.053827129502949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.26455588241643 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.437932170045356 0 0 0 0 0 0 0 0 0 0 2.32713600953506 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 -4.04404893779709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.22562222144123 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 -0.122709658748941 0 0.127226867078537 0 0 0 0 -0.248687719866109 0 0 0 0 0 0 1.52612492903448 0 1.7544748430288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 -0.0490598183679239 0 0 0 0 -0.0157903921840862 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.188063381366421 0 0.470215342194829 0 0 0 0 0 0 0 0 0 0 0 0 -0.627531453413742 0 0 0 0 0 0 0 0 0 0 0 0 0
