0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00402486434691502 0 0
0 0 0 0 0 0 0 0 0.0192044281023252 0.00569329207588045 -0.280936683082216 0 0 -1.08813990455667 -0.095947686356789 -1.6991910888466 0 0 0 0 0 -0.492381050803635 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.75582719133524 0 0 0 0 0 0 0 0 0
0.227466693973837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0.13734785590545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.19171486946748 0 -0.89495335857923 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 -0.0902671785504666 0 0 0 0 0 0 1.99966872031012 0 0 0 0 0 2.21008973880132 0 0 0.0294039142474077 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.0396705598051421 0 0 0 0 0.00616395301942529 0 0 0.00308819936070456 0.0702783436344429 0.0126581152456917 0 0 0 0 0 0 -0.113921409216394 0 0 0 0 0 0 -0.0345584093259541 0 0 -0.0118960320415082 0 0 0 0 0 0 0 0 0 -0.0194609896397037 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-38.624834583884 7.62109295257706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -140.656666286496 74.0601325961346 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.942862612941081 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 4.78409665229429 0 9.2063048724074 0 0 0 0.599727791959006 8.0745942782066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28.110886210314 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 1.39223764324064 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0140069159302101 0 -1.97879075012643
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 -1.46528239498865 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.01575359797619 0 4.70160699881321 0 -1.99530098373622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 -0.194409669219306 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.294524868389982 0 0 0 0 0.0773774685879306 0 0 0 0 0 0 0 0 0 0 0 0 -0.13226722515984 0 0 0 0.555087689839065 0
0 0 0 0 0 0 0.112661883898833 0 0.589964462254621 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 -0.00318368809136605 0.197141135081177 0 0 0.00727317168874307 0 -0.0093593976651478 0 0.028244949307411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.648207623246483
0 0 0 0 -0.0336770128715576 0 0 0 0 0 0 0 0 -0.110593076465231 0 0 0 0 0.16035040803169 0.0727702948545275 0 0 0 0 0 0 0 0 0.0312266483647279 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0.957874519721796 0 0 0 -0.0189285209015982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4.37706043776373 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
