4.781372200497690378e-02,4.194809811589025883e-03,-4.621400639886225070e-03,-2.083185211517953050e-02,-1.677923924635620068e-02,4.976892996800541535e-04,1.336651261997866963e-02,-5.047991468183433972e-02,5.858514041948097856e-02,6.185567010309284131e-03,-1.564166370423045183e-03,1.581940988268752679e-02,-2.527550657660860428e-02,-4.966228226093138964e-02,8.503377177390687713e-02,-7.987913259864913573e-02,5.591894774262352874e-02,-3.793718848770688545e-02,2.771597152138276232e-02,-2.711774806837633639e-02
-4.000000000000003553e-03,-3.000000000000002665e-03,-4.000000000000114575e-03,-2.999999999999891642e-03,-4.000000000000003553e-03,-3.000000000000113687e-03,-2.999999999999891642e-03,-3.000000000000113687e-03,-3.000000000000002665e-03,-3.999999999999892530e-03,-3.000000000000113687e-03,-3.000000000000002665e-03,-3.000000000000002665e-03,-4.000000000000003553e-03,-3.000000000000002665e-03,-3.999999999999892530e-03,-3.245384359032321697e-03,-3.374253336763555211e-03,-3.278948955051985692e-03,-3.183017542925825616e-03
-9.929078014184411494e-03,-4.964539007092150236e-03,-6.382978723404320043e-03,2.127659574468143688e-03,-6.382978723404320043e-03,4.255319148936176354e-03,-3.546099290780008184e-03,-9.219858156028520879e-03,-1.560283687943264663e-02,2.836879432624117570e-03,0.000000000000000000e+00,7.092198581560849036e-04,-2.127659574468143688e-03,1.276595744680855682e-02,1.418439716312031029e-03,-4.716362401795903825e-03,-3.457739532496090229e-03,-6.657023483913032669e-03,-7.250800053882566765e-03,-4.725782693050684102e-03
-4.000000000000003553e-03,4.999999999999449329e-04,-1.499999999999834799e-03,-1.000000000000111910e-03,8.000000000000007105e-03,2.499999999999946709e-03,-1.499999999999945821e-03,-9.499999999999952927e-03,4.499999999999948486e-03,-4.999999999999449329e-04,-4.999999999999449329e-04,-6.500000000000172307e-03,7.500000000000062172e-03,1.350000000000006750e-02,4.499999999999948486e-03,-6.999999999999895195e-03,-3.000000000000113687e-03,-2.134078524014260125e-04,7.794453931369016431e-04,-4.644236063220397170e-04
-4.000000000000003553e-03,-5.000000000000004441e-03,-5.000000000000004441e-03,-5.000000000000004441e-03,-3.000000000000002665e-03,1.000000000000000888e-03,5.000000000000004441e-03,4.000000000000003553e-03,3.000000000000002665e-03,1.000000000000000888e-03,0.000000000000000000e+00,-5.000000000000004441e-03,-6.000000000000005329e-03,-5.000000000000004441e-03,-1.000000000000000888e-03,2.000000000000001776e-03,2.000000000000001776e-03,2.691108721672996751e-04,-4.510977057090581610e-04,-3.018752909944577567e-03
1.799999999999579714e-04,2.500000000000834888e-04,2.399999999999069544e-04,2.000000000000889955e-04,1.399999999999179678e-04,1.000000000001000089e-04,9.999999999998898659e-05,4.999999999999449329e-05,9.999999999954489738e-06,0.000000000000000000e+00,9.999999999954489738e-06,4.000000000004000356e-05,7.000000000001449507e-05,7.999999999996898481e-05,6.000000000006000533e-05,9.999999999954489738e-06,-2.000000000002000178e-05,-2.527570587274041713e-05,2.184458400722455451e-06,5.021040082164862639e-05
3.374161943162867772e-03,3.111883162265627334e-07,7.625526868520804413e-03,-3.299999999999991829e-02,3.599999999999992095e-02,-8.000000000000007105e-03,-2.000000000000001776e-03,-1.100000000000000977e-02,1.100000000000000977e-02,3.000000000000002665e-03,-3.000000000000002665e-03,4.000000000000003553e-03,1.200000000000012168e-02,-2.500000000000002220e-02,9.525982517637143765e-03,-4.580940779678854824e-03,3.426284004888868751e-03,-2.251474426556709929e-04,-1.034999572954942160e-03,3.136085974503211027e-03
1.165000000000082636e-03,1.166000000000000369e-03,1.579999999999914806e-04,1.579999999999914806e-04,1.590000000000202363e-04,1.579999999999914806e-04,1.579999999999914806e-04,2.550000000000052225e-04,2.550000000000052225e-04,2.539999999999764668e-04,2.550000000000052225e-04,2.550000000000052225e-04,1.160000000000049880e-04,1.160000000000049880e-04,1.149999999999762323e-04,1.160000000000049880e-04,1.160000000000049880e-04,9.200498216321850720e-05,5.339947713411952179e-05,5.979094854424715777e-05
1.100000000000000977e-02,-3.000000000000002665e-03,9.999999999998898659e-04,1.000000000000111910e-03,-4.000000000000003553e-03,1.099999999999989875e-02,-3.000000000000002665e-03,5.000000000000004441e-03,2.000000000000112799e-03,2.999999999999891642e-03,3.000000000000002665e-03,-9.999999999998898659e-04,2.999999999999891642e-03,-9.999999999998898659e-04,3.000000000000002665e-03,2.000000000000001776e-03,8.358412855213881443e-04,4.511400096903206425e-03,-9.619121687052256675e-04,4.264724920527429575e-03
4.999999999999449329e-04,-9.999999999998898659e-05,9.999999999998898659e-05,0.000000000000000000e+00,-2.999999999999669598e-04,2.999999999999669598e-04,9.999999999998898659e-05,-9.999999999998898659e-05,9.999999999998898659e-05,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999998898659e-05,9.999999999998898659e-05,-1.999999999999779732e-04,9.999999999998898659e-05,9.999999999998898659e-05,0.000000000000000000e+00,1.414174014646718547e-05,1.368034747151192221e-06,1.706666468082040922e-05
