0 0 0 0 -0.00572787490486789 0 0 0 0 0.0195725947495796 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.387444761540956 0 0 0 0 0 0 0 0 0 0 0 0
0 0 -0.889204652618082 0 0 0 0 -0.135478655247818 0 -0.545033073879184 0 -0.800968116222038 0 0 0 0 -1.81929439365988 0 0 0 0 0 0 0 0 0 -0.0879991573513727 -1.36412976837228 -0.07332478444204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.13426613296263 0 0 0 0.0900842443939667 0 0 0 0 0.21824045678686 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.5027077816224 0 0 0
0 0.029529278478022 0.157563025466369 0 0 0 0 0 0 0.0868824833612048 0 0 -0.597148996302844 0 0 0 0 0 0 0 0 0 -0.382519431735684 1.82116920574803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.277977015758964 0 0 0 0 0.201740394531923 0.245855929361853
0 0 0 0 0 0 0 0 0 -0.294404285742912 0 0 -0.00402467293519561 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.019048967754153 0 0 0 0 0 0 0 0 0 0 0 0 -1.79175456910407 0 0
0 -1.79967136935998 5.46717122450789 0 -2.23041743697206 0 0 0 0.00449914592886209 -3.3982065421969 0 -4.39494546862059 -12.4088987882075 0 -1.50868806472158 0 9.97046696631899 0 -6.89822788223221 0 3.58813234677644 0 -0.490045153439435 0 0 0 0 7.09567632329881 0.0869593681203911 0 16.4408381483412 0 0 0 0 0 3.69988532249725 0 -3.98616932673085 0 0 0 0 0 0 0 0 -10.2973842885138 0.14017829749791 0 8.74777346997345 0 0
0.620577068041813 0 0 0 0 0 0 0 0 0 -0.00716141011239543 0 -1.8307193691262 0 0 0.00179908003683125 0 0 0 0 0 0.568251259705501 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.70957283582226 0 0 0 0 0 0 1.13088735247875 0 0 0 0 0
2.84422819820293 0 0 0 1.06252842874419 0 0 0 0 0 -0.0756895870657704 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.229395911918557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8.01676937568005 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 17.4346425591518 0 -0.88944261829108 -15.929648952698 -0.53239517318318 -8.94320878902201 0 0 0 6.07650270430281 -15.473007274616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
