-9.944067894147701203e-03,3.769420032558867817e-04,1.399413133130500420e-02,-9.073472419269146272e-03,-4.956907212104622040e-03,7.486342395486178525e-03,3.000000000000002665e-03,-3.000000000000002665e-03,3.000000000000002665e-03,0.000000000000000000e+00,-1.100000000000000977e-02,1.400000000000001243e-02,5.000000000000004441e-03,-1.300000000000001155e-02,8.000000000000007105e-03,-6.006318802578847205e-03,7.718030297688804886e-03,-4.646084364496760877e-03,3.850334880391326209e-03,9.019995351913223658e-04,-1.160131685172371974e-03,6.586586706543995362e-04,8.748546580442662091e-04,-9.002375930522443781e-04,-3.685744180684236149e-03,-5.690198630215914655e-03,-5.528022760285300485e-03,-5.304362684746322110e-03,3.980863828754732658e-03,-1.863083617706817741e-03,8.822197889520877467e-04,3.000000000000002665e-03,-7.000000000000006217e-03,-4.000000000000003553e-03,-6.000000000000005329e-03,-3.000000000000113687e-03,0.000000000000000000e+00,-6.989000097848974136e-04,1.465842830600250224e-04,-9.177241315869721916e-04,-9.641570356917483764e-04,6.645490211383053847e-03,-5.853371194545875511e-03,-5.978381864342630081e-03,-3.999999999999892530e-03,2.999999999999891642e-03,3.999999999999892530e-03,0.000000000000000000e+00,-9.999999999998898659e-04,-1.400000000000001243e-02,6.000000000000005329e-03,-2.000000000000001776e-03,-3.000000000000002665e-03,-4.000000000000003553e-03,-7.000000000000006217e-03,7.000000000000006217e-03,-2.000000000000001776e-03,5.087181673507190638e-03,-8.021328758863743857e-03,-1.344748933246731060e-02,1.540443141252456627e-04,1.697143048887683747e-04,5.631284895835086957e-05,4.678940485416394068e-04,1.405205264155551248e-04,6.265992152904020784e-04,1.863889510028693408e-04,3.253176031219329190e-04,-8.810937656067441281e-04,1.608608438138814378e-03,-7.339149673299960597e-04,-2.320805660959601724e-03,6.000000000000005329e-03,-2.000000000000001776e-03,0.000000000000000000e+00,-2.000000000000001776e-03,2.000000000000001776e-03,2.098763522660362923e-03,-2.303015902217153688e-03,5.540504803713819371e-04
-1.386420191965864745e-02,9.171702808389581296e-03,-4.205474582296483965e-02,5.851404194809814441e-02,-1.539281905439035536e-02,-4.799146818343397181e-03,9.029505865623899119e-03,-2.132954141485787769e-04,5.865623889086374332e-03,-1.720583007465339986e-02,2.776395307500886811e-02,-1.461073586917879807e-02,-1.841450408816211470e-02,3.906861002488445922e-02,-2.179168147884819051e-02,-4.539637397795942553e-02,5.847849271240662672e-02,-3.979117526939443539e-02,2.259028305132687597e-02,-8.622498517338872404e-04,2.140063988624243962e-02,-2.854603626022045315e-02,-1.731247778172767537e-02,5.652328474937795555e-02,-2.246711695698547229e-02,-8.389619623178107277e-03,-1.080696765019545369e-02,3.327408460718084271e-02,2.915037326697567099e-03,-1.834340561677924586e-02,-8.069676501955197478e-03,1.802346249555628055e-02,1.254888019907582364e-02,2.602204052612860918e-02,-1.962317810167080179e-02,-1.123355847849272227e-02,3.128332740846118121e-03,2.504979510309718327e-02,8.197524599733940764e-03,-3.377174805919302969e-02,-6.150017774617821953e-03,4.905794525417728202e-03,-2.317810167081410522e-02,4.041948098115893950e-02,-2.950586562388890499e-03,-1.599715606114493482e-03,-5.047991468183410380e-03,6.363313188766400730e-03,-9.456096693921084428e-03,8.389619623178135033e-03,1.258442943476714704e-02,-1.286882332029859466e-02,-1.777461784571693348e-03,1.578386064699613400e-02,-1.151795236402414213e-02,7.714184145040853258e-03,-1.532172058300751427e-02,-1.061972446155384775e-03,1.885010230769951223e-02,-8.982112519301366227e-03,-1.784571631709916395e-02,2.573764664059721707e-02,-4.720938499822252554e-02,4.955563455385708638e-02,-1.969427657305369839e-02,-5.830074653394995421e-03,-9.953785993601083071e-03,2.602204052612866469e-02,5.652328474937851066e-03,-1.219338784216145166e-02,-5.332385353714885756e-03,1.194454319232129968e-02,-6.043370067543463175e-03,1.674369001066478013e-02,4.976892996800819091e-04,-6.693921080696768611e-02,4.223249200142195625e-02,-3.474227587116066052e-02,2.894862677147680419e-02,1.417230624048587684e-02
-3.000000000000002665e-03,-3.000000000000002665e-03,-3.000000000000002665e-03,-4.000000000000003553e-03,-3.000000000000002665e-03,-4.000000000000003553e-03,-3.000000000000002665e-03,-3.000000000000002665e-03,-4.000000000000003553e-03,-3.999999999999892530e-03,-3.000000000000002665e-03,-4.000000000000003553e-03,-4.000000000000114575e-03,-3.000000000000002665e-03,-4.000000000000003553e-03,-4.000000000000003553e-03,-3.300424912322852400e-03,-3.529699570844369028e-03,-3.464199106550713836e-03,-3.403743310674722800e-03,-3.000000000000002665e-03,-4.000000000000114575e-03,-2.999999999999891642e-03,-4.000000000000114575e-03,-2.999999999999891642e-03,-4.000000000000114575e-03,-3.999999999999892530e-03,-4.000000000000114575e-03,-3.000000000000002665e-03,-4.000000000000003553e-03,-4.000000000000003553e-03,-4.000000000000003553e-03,-4.000000000000003553e-03,-3.999999999999892530e-03,-4.000000000000114575e-03,-3.999999999999892530e-03,-3.996470223128656407e-03,-3.786231867309197696e-03,-3.622398277930982680e-03,-3.442961861058746464e-03,-3.000000000000002665e-03,-2.999999999999891642e-03,-3.000000000000113687e-03,-3.000000000000002665e-03,-3.000000000000002665e-03,-4.000000000000003553e-03,-2.999999999999891642e-03,-3.000000000000113687e-03,-2.999999999999891642e-03,-3.000000000000002665e-03,-2.000000000000001776e-03,-4.000000000000114575e-03,-2.999999999999891642e-03,-3.000000000000113687e-03,-2.999999999999891642e-03,-3.000000000000113687e-03,-2.512012065669089189e-03,-2.773592342675712530e-03,-3.064728498568980442e-03,-3.409572313904041252e-03,-4.000000000000114575e-03,-3.000000000000002665e-03,-4.000000000000003553e-03,-2.999999999999891642e-03,-4.000000000000003553e-03,-3.000000000000113687e-03,-3.999999999999892530e-03,-3.000000000000002665e-03,-4.000000000000003553e-03,-3.000000000000113687e-03,-4.000000000000003553e-03,-4.000000000000003553e-03,-3.000000000000002665e-03,-3.999999999999892530e-03,-4.000000000000114575e-03,-3.999999999999892530e-03,-3.333704447636365309e-03,-3.603954013730148453e-03,-3.533533541538402822e-03,-3.474431491961693652e-03
7.092198581560849036e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.092198581560849036e-04,0.000000000000000000e+00,-7.092198581560849036e-04,7.092198581560849036e-04,-7.801418439716378828e-03,-2.127659574468143688e-03,-6.382978723404209020e-03,-7.092198581559738813e-04,0.000000000000000000e+00,-2.836879432624117570e-03,-2.127659574468143688e-03,-4.255319148936176354e-03,-2.069175028112435477e-03,1.062377706080530615e-03,3.142889882522204026e-03,2.070063445942293967e-03,-1.527771166130009739e-03,4.964539007092261258e-03,0.000000000000000000e+00,5.673758865248235139e-03,8.510638297872352709e-03,2.127659574468032666e-03,2.836879432624117570e-03,-4.964539007092150236e-03,0.000000000000000000e+00,-3.546099290780202473e-03,-4.255319148936176354e-03,-7.092198581559738813e-04,-2.127659574468143688e-03,2.836879432624117570e-03,-6.382978723404209020e-03,-1.347517730496461397e-02,-8.591674717140174167e-03,-4.463387799901075148e-03,2.099230255712680737e-03,8.608556025741509465e-03,1.347090781743365273e-02,2.127659574468143688e-03,0.000000000000000000e+00,4.255319148936176354e-03,1.418439716312058785e-03,4.255319148936176354e-03,6.382978723404320043e-03,1.418439716311947763e-03,2.127659574468143688e-03,1.418439716312169807e-03,7.092198581558628590e-04,0.000000000000000000e+00,3.546099290780202473e-03,5.673758865248235139e-03,-7.092198581559738813e-04,1.418439716311947763e-03,-4.247878966007201385e-04,-3.155721309965331400e-04,1.574541041633348293e-03,4.224339882162642112e-03,6.379065842132658481e-03,5.673758865248235139e-03,1.418439716312058785e-03,7.092198581560293924e-03,9.219858156028326590e-03,6.382978723404209020e-03,4.964539007092261258e-03,9.929078014184300471e-03,7.092198581560849036e-04,9.219858156028326590e-03,-4.255319148936176354e-03,1.418439716312169807e-03,4.255319148935954310e-03,8.510638297872463731e-03,-1.418439716311947763e-03,-7.801418439716378828e-03,2.160185630004418655e-03,8.713418148745155634e-03,9.924356787084476217e-03,6.809233085396493301e-03,3.986056083769451419e-03
-4.999999999999449329e-04,-1.000000000000111910e-03,-3.500000000000058620e-03,-1.499999999999834799e-03,-2.500000000000168754e-03,-2.000000000000001776e-03,1.500000000000056843e-03,4.499999999999948486e-03,3.000000000000113687e-03,1.500000000000056843e-03,2.999999999999891642e-03,0.000000000000000000e+00,-4.000000000000003553e-03,-8.999999999999896971e-03,-5.000000000001669775e-04,-4.999999999999449329e-04,7.000000000000117240e-03,4.436830875106601013e-03,2.230805958023163171e-03,-2.616853868796953364e-03,-7.499999999999951150e-03,-1.000000000000000888e-03,-7.000000000000006217e-03,5.000000000000004441e-03,-4.000000000000003553e-03,-2.000000000000001776e-03,-2.499999999999946709e-03,1.499999999999945821e-03,-2.499999999999835687e-03,-1.500000000000056843e-03,5.499999999999838352e-03,5.000000000000559552e-04,-1.000000000000000888e-03,-4.499999999999948486e-03,-4.999999999999449329e-04,-2.499999999999946709e-03,2.000000000000001776e-03,-4.582153951215639509e-03,-1.683656169486624776e-03,-1.089161876378641480e-03,-1.099999999999989875e-02,-1.500000000000056843e-03,6.000000000000005329e-03,8.499999999999952038e-03,-6.999999999999895195e-03,-3.500000000000058620e-03,2.000000000000001776e-03,-5.000000000000115463e-03,9.500000000000063949e-03,-1.049999999999995381e-02,-2.499999999999946709e-03,-3.000000000000113687e-03,4.000000000000003553e-03,-3.500000000000058620e-03,6.500000000000172307e-03,2.499999999999946709e-03,-4.499999999999948486e-03,-5.981082232925927222e-03,-9.162090349877916040e-04,3.836711218480504115e-03,-4.000000000000003553e-03,1.499999999999834799e-03,-4.999999999999449329e-04,9.000000000000119016e-03,4.999999999999449329e-04,-1.500000000000056843e-03,1.000000000000111910e-03,2.499999999999946709e-03,2.000000000000001776e-03,0.000000000000000000e+00,4.999999999999449329e-04,-1.500000000000056843e-03,-1.499999999999834799e-03,-8.000000000000007105e-03,9.999999999998898659e-04,-9.999999999998898659e-04,0.000000000000000000e+00,3.097246064781455921e-03,4.980913454430635490e-03,4.387239367445783245e-03
3.940726349366837891e-18,7.464165117756844224e-18,5.820145245745371348e-18,2.459159923552293421e-18,3.749250502681257375e-18,7.892902858365733580e-18,8.347403749356027642e-18,6.110905657146595068e-18,3.030362921280530564e-18,4.878806206403532185e-18,1.963573434057708238e-18,4.066456804902024835e-18,1.536954327099513531e-18,8.384280035876024135e-18,2.975467706348140710e-18,4.287185517295710972e-19,8.749849886126459709e-18,6.981953962324796284e-18,1.759666319453061564e-18,1.882597182066776393e-18,7.621174778287281271e-18,1.682429969554145621e-18,4.399630549839080103e-18,7.343806873857291536e-18,3.495676134292689130e-18,2.526444221002983691e-18,7.050383014333117001e-18,3.842452287420566113e-18,5.178367653389264268e-18,9.410350184699178601e-19,7.224689011215197494e-18,1.706875170760744474e-18,3.979001357469689600e-18,7.896617510695146542e-18,7.281092263608179987e-19,2.951217563986829990e-18,4.345873134883662497e-18,6.812007380643731724e-18,6.948825325765510811e-18,1.240405756260317759e-18,5.078690222085104086e-18,9.486175008851279265e-18,4.357425073578071734e-18,3.889434030268144430e-18,4.652346781831778002e-18,1.749066763157145506e-18,1.376625370890980501e-18,8.284808530455893957e-18,9.619978458600009756e-18,8.995632208461392128e-18,5.418383042118699109e-18,4.886143630236712361e-18,4.238754983807691360e-18,4.306000402789016347e-18,1.753065837787793903e-18,1.153679495002968363e-18,3.192578278625425413e-18,5.909229282628220044e-18,5.080844892470511318e-18,2.757232368581718320e-18,4.210359838851702888e-18,2.320183706507489455e-18,6.806791935021520222e-18,1.197009823609107689e-18,2.475086635214620713e-18,9.377738550853432412e-18,5.427095201026531050e-18,8.191013966791947901e-18,5.532671106489477731e-18,6.484309479757263936e-18,4.225189209077400573e-18,9.719763505382229811e-18,2.545336216684281087e-18,3.162374336650376632e-18,5.820809344110086385e-18,2.018287255160777965e-19,4.184396989910726110e-18,2.580888033566141255e-18,2.463029120902488271e-18,5.945093249496168903e-18
9.000000000003449685e-05,1.200000000000089884e-04,1.099999999999434763e-04,9.000000000003449685e-05,5.999999999994898303e-05,2.999999999997449152e-05,1.000000000006551204e-05,0.000000000000000000e+00,9.999999999954489738e-06,2.000000000002000178e-05,2.999999999997449152e-05,4.000000000004000356e-05,4.000000000004000356e-05,3.999999999992898125e-05,4.000000000004000356e-05,4.000000000004000356e-05,5.999999999994898303e-05,5.854154886675289049e-05,6.186068391467181016e-05,5.173166756933245125e-05,7.999999999996898481e-05,9.999999999998898659e-05,9.000000000003449685e-05,7.000000000001449507e-05,2.999999999997449152e-05,9.999999999954489738e-06,1.000000000006551204e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999954489738e-06,9.999999999954489738e-06,2.000000000002000178e-05,1.000000000006551204e-05,9.999999999954489738e-06,2.000000000002000178e-05,2.000000000002000178e-05,1.280251587520986334e-05,-4.408720941206922816e-06,-1.919209554968048792e-05,1.199999999998979661e-04,1.600000000000489919e-04,1.499999999999834799e-04,1.100000000000544986e-04,7.000000000001449507e-05,2.999999999997449152e-05,0.000000000000000000e+00,-2.000000000002000178e-05,0.000000000000000000e+00,2.000000000002000178e-05,2.999999999997449152e-05,4.000000000004000356e-05,2.999999999997449152e-05,2.999999999997449152e-05,2.999999999997449152e-05,3.000000000008551382e-05,2.999999999997449152e-05,4.580096567441405142e-05,4.574686064517941020e-05,3.696652570039926644e-05,1.299999999999634781e-04,1.700000000000034817e-04,1.800000000000689937e-04,1.399999999999179678e-04,8.000000000008000711e-05,2.999999999997449152e-05,9.999999999954489738e-06,2.000000000002000178e-05,9.999999999954489738e-06,2.000000000002000178e-05,4.999999999999449329e-05,4.999999999999449329e-05,4.999999999999449329e-05,6.000000000006000533e-05,5.999999999994898303e-05,8.000000000008000711e-05,7.999999999996898481e-05,8.060105851714904901e-05,7.859305528001847563e-05,7.806733126081155660e-05
6.899999999998573941e-05,7.000000000001449507e-05,1.689999999999747260e-04,1.679999999999459703e-04,1.690000000000857483e-04,1.679999999999459703e-04,1.689999999999747260e-04,1.990000000000602398e-04,1.989999999999492175e-04,1.999999999999779732e-04,1.990000000000602398e-04,1.989999999999492175e-04,1.480000000000369909e-04,1.480000000000369909e-04,1.479999999999259686e-04,1.480000000000369909e-04,1.480000000000369909e-04,1.576674347320006220e-04,1.802065738271130257e-04,1.998870429316124131e-04,1.490000000000657465e-04,1.489999999999547242e-04,5.199999999999649347e-04,5.200000000000759570e-04,5.189999999999361791e-04,5.199999999999649347e-04,5.200000000000759570e-04,3.419999999999534523e-04,3.410000000000357190e-04,3.419999999999534523e-04,3.410000000000357190e-04,3.419999999999534523e-04,-5.999999999950489382e-06,-6.999999999979245047e-06,-6.000000000061511685e-06,-6.999999999979245047e-06,-5.999999999950489382e-06,1.750812633647402805e-04,3.453925760535936362e-04,5.198917609268161044e-04,-1.300000000000745004e-04,-1.299999999999634781e-04,1.600000000001600142e-05,1.499999999998724576e-05,1.600000000001600142e-05,1.499999999998724576e-05,1.600000000001600142e-05,2.210000000000267306e-04,2.209999999999157083e-04,2.210000000000267306e-04,2.210000000000267306e-04,2.210000000000267306e-04,1.309999999999922338e-04,1.309999999999922338e-04,1.299999999999634781e-04,1.309999999999922338e-04,1.309999999999922338e-04,1.658515307055852261e-04,1.945451652480834071e-04,2.208032220325506501e-04,-1.410000000000577458e-04,-1.419999999999754792e-04,1.360000000000249898e-04,1.360000000000249898e-04,1.349999999999962341e-04,1.360000000000249898e-04,1.359999999999139675e-04,1.200000000000089884e-04,1.200000000000089884e-04,1.200000000000089884e-04,1.200000000000089884e-04,1.200000000000089884e-04,3.839999999999399449e-04,3.840000000000509672e-04,3.849999999999687006e-04,3.840000000000509672e-04,3.839999999999399449e-04,2.518289540816009975e-04,1.557374211428319555e-04,8.705673366360411336e-05
-3.382943494097956361e-03,-3.272719013285629863e-03,-1.595762239386178116e-03,-3.345308952641623534e-03,-1.149316903806829604e-02,3.033374724280890611e-03,1.749868664150688868e-02,-1.599999999999990319e-02,-2.000000000000001776e-02,-5.000000000000115463e-03,0.000000000000000000e+00,1.700000000000012612e-02,-9.000000000000119016e-03,-2.699999999999991296e-02,2.699999999999991296e-02,2.000000000000001776e-03,-2.100000000000001865e-02,4.477923991616949984e-03,-1.696828012847373390e-02,-6.322467672589371368e-03,-4.549289222198549254e-03,-8.965294772072529561e-03,-1.422272101216892626e-02,4.440950320731773537e-03,1.618213500018361728e-02,-2.000000000000001776e-03,-1.900000000000001688e-02,-3.100000000000002753e-02,-2.100000000000001865e-02,1.800000000000012701e-02,6.999999999999895195e-03,-2.899999999999991473e-02,2.200000000000001954e-02,-4.000000000000114575e-03,-1.599999999999990319e-02,5.000000000000004441e-03,-2.200000000000001954e-02,-2.540308477814523513e-02,1.527922364730571747e-02,1.328802402378204128e-03,4.951089744376857560e-03,1.977304711851668451e-02,2.758906364193058902e-02,2.068858346298707573e-02,-1.000000000000000888e-03,5.000000000000004441e-03,-2.899999999999991473e-02,-2.000000000000112799e-03,3.000000000000113687e-03,2.899999999999991473e-02,-5.000000000000004441e-03,2.700000000000002398e-02,1.500000000000001332e-02,0.000000000000000000e+00,1.800000000000001599e-02,8.000000000000007105e-03,3.000000000000002665e-03,-3.303426174782853053e-03,-4.449346285711253124e-03,3.498481425269650558e-03,7.532292816502472732e-03,6.157529405748096707e-04,-3.901799531446759062e-03,-9.371739557697100764e-03,1.499999999999990230e-02,-1.599999999999990319e-02,2.399999999999991029e-02,2.300000000000002043e-02,-1.100000000000000977e-02,4.000000000000003553e-02,-2.200000000000001954e-02,1.700000000000001510e-02,-7.000000000000006217e-03,-1.399999999999990141e-02,5.000000000000004441e-03,1.899999999999990585e-02,1.100000000000000977e-02,1.776846432046719215e-02,1.389232305235676979e-02,6.579409920722367744e-03
5.000000000000004441e-03,2.000000000000112799e-03,9.999999999998898659e-04,5.000000000000004441e-03,1.000000000000111910e-03,4.000000000000003553e-03,1.999999999999890754e-03,3.000000000000113687e-03,0.000000000000000000e+00,3.000000000000002665e-03,3.000000000000002665e-03,9.999999999998898659e-04,1.000000000000111910e-03,3.999999999999892530e-03,-3.000000000000002665e-03,3.000000000000002665e-03,1.846442469365716654e-03,2.097694148334605657e-03,2.568654212858345609e-03,2.919208426808261869e-03,3.999999999999892530e-03,9.999999999998898659e-04,1.000000000000111910e-03,5.999999999999894307e-03,0.000000000000000000e+00,4.000000000000114575e-03,2.000000000000001776e-03,0.000000000000000000e+00,1.000000000000000888e-03,9.999999999998898659e-04,3.000000000000113687e-03,1.999999999999890754e-03,0.000000000000000000e+00,4.000000000000114575e-03,-4.000000000000114575e-03,4.000000000000114575e-03,4.462882612308316510e-04,2.481979329630346065e-03,2.942217795086299326e-03,2.883487334552348180e-03,4.000000000000114575e-03,2.999999999999891642e-03,-9.999999999998898659e-04,8.000000000000007105e-03,-1.000000000000000888e-03,5.000000000000004441e-03,9.999999999998898659e-04,2.000000000000112799e-03,9.999999999998898659e-04,2.000000000000001776e-03,2.000000000000112799e-03,0.000000000000000000e+00,4.000000000000003553e-03,1.999999999999890754e-03,-3.999999999999892530e-03,3.999999999999892530e-03,1.291229092079126950e-03,1.632392967473195178e-03,1.857559831369148817e-03,2.089003849893744658e-03,2.000000000000001776e-03,2.000000000000112799e-03,0.000000000000000000e+00,9.000000000000007994e-03,-1.000000000000111910e-03,5.000000000000004441e-03,2.000000000000112799e-03,9.999999999998898659e-04,1.000000000000111910e-03,2.000000000000001776e-03,3.999999999999892530e-03,0.000000000000000000e+00,3.000000000000113687e-03,5.000000000000004441e-03,1.000000000000000888e-03,2.000000000000001776e-03,1.824390909843320863e-03,2.182229034877192220e-03,2.655448828346340662e-03,3.048573636858509239e-03
