alphas,beta,steps,years,error_alpha,error_beta,scalar,min_value
0.13015792867150366,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.0008909007332874865,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.10495038961348685,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.6546436555351858,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.14388265402838227,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.3880136280048599,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.3847114546013881,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.03703401394519004,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.8086296680071052,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.23364785855377718,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.15758821660577144,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.020815485292065845,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.0006479749590388893,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.13660649753476456,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.4825104044063241,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.5567332153466117,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.020483241722876473,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
1.7269807276948481,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.46700694482212796,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.6439231247437691,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.40305892442141933,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.21813095402095964,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.005429381934027801,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.17880560196225334,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.4496393139804901,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.08186408389824991,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.8052200493987076,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.0014501593136858014,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.01641064963454609,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.003794704982537893,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.08130618755783352,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
3.46954097791259,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.00037446591507306494,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.07309599650614462,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.08166904400955746,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.0003361696659455677,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.005768273379044277,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.10399165938573646,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.00037574193369753364,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.0003818477402576539,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.00022709211533936032,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.00030566422857267016,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.0004446143729621348,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.037270467722175474,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.0037162459156282195,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
1.149119305275626,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
0.0003804212919077351,1.5537702567764998e-07,50,21,0.11547340007858654,0.00044850047400146753,100,0.01
