alphas,beta,steps,years,error_alpha,error_beta,scalar,min_value
0.5908953156690702,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.0008318612653997815,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.7083988806405214,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.01122139745534309,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.7504076615055488,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.01785268838845375,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
1.0429829551911354,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.14714503661575185,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.009223353062296729,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.4332218258708877,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.1438888460527319,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.21091195777316502,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.018514866059434122,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.0641209503354295,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.0027319376281557096,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.14463178258158885,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
1.2017702726184822,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.6845915583612865,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.5970267379478919,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
1.3195683760922863,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.9015793627576386,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.5896288324999645,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.007993069261300305,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.45994390131191476,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
1.206105024984237,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.0009076248493396504,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
1.0299395527350572,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.044190951624216254,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
2.318693773642543,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.16923815948515458,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.0006927853122793694,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.12931890773624763,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.010378743687801272,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.7277447521295758,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.5787516634701402,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.27972051178025914,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
1.2092222060494564,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.03843209284414805,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.0004152873498244527,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.000343738188741643,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.0016678633527540889,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.00040523015069116535,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.050273660709408106,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.0004427533530218484,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
1.8415684629274598,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.01244263452025584,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
2.132063389895902,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.1696033404138116,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.004955588700118192,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
0.11734525533331483,1.1100890448868439e-07,50,21,0.16941521611097635,0.005483067315794954,100,0.01
