alphas,beta,steps,years,error_alpha,error_beta,scalar,min_value
0.3475449424302546,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.0007868659331787414,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.6133413887017253,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.026205179756952295,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.6400936905291805,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.25099003141210935,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
2.488688718301034,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.019122197190916526,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.056476558350773295,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.5462301022449216,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.1077511310904832,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.3741362113492982,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.6069570424755649,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.1322094275458215,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.002169709731792919,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.28060688672640693,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
1.7294119835557238,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.8366008316219768,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.19348792393505307,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
1.0213780026132409,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
0.7687477726936313,1.770247315747774e-07,50,21,0.18414785520367757,0.0008350334724948061,100,0.01
