seriesCode,meanGap,per1,per5,per10,per90,per95,per99
sdg1_320pov,0.5041455380604886,0.503320055602494,0.5035270926452414,0.5036203926001275,0.5046680178078486,0.5047648720467305,0.5049541376694994
sdg2_crlyld,0.7991128004523229,0.7988922635992719,0.7989456349224936,0.7989731034367614,0.799249358208824,0.7992780039451317,0.7993258796034635
sdg2_obesity,0.03799476707081316,0.037994299089631936,0.03799440860221615,0.037994471056172235,0.03799505966331995,0.0379951118508723,0.037995232498226915
sdg2_snmi,0.583331402743088,0.5833123036568723,0.5833165166247998,0.5833189394387777,0.5833439970103693,0.583346572614418,0.5833510691170624
sdg2_trophic,0.031924169587473565,0.03189557899072481,0.03190226423646318,0.03190622365436838,0.03194211552057399,0.03194597209645568,0.03195312013129987
sdg2_undernsh,0.17809716206771667,0.17794303739420742,0.1779799749959664,0.1779986775791354,0.17819327914071748,0.17821127149920926,0.17824891340710652
sdg2_wasting,0.08028008215814088,0.0801062999581793,0.08015008862268423,0.08017142124602822,0.08038710104663653,0.08040707215874084,0.08044455818930588
sdg3_births,8.138660318945768e-06,0.0,2.034665079736442e-06,2.034665079736442e-06,1.6277320637891536e-05,1.6277320637891536e-05,2.034665079736442e-05
sdg3_fertility,0.07828559971243149,0.0781336098902377,0.07816608027140189,0.07818595352740515,0.07838580570749427,0.07840483924845514,0.0784448656654758
sdg3_hiv,3.5913439209143914e-06,2.630937571232721e-06,2.844501872657455e-06,2.9619140721540585e-06,4.277101666516102e-06,4.422842995789807e-06,4.679521426427544e-06
sdg3_lifee,0.1751279387143173,0.17470165715856403,0.1748017662499793,0.17485811718385771,0.17540110815318807,0.1754508129916296,0.17555819466827607
sdg3_matmort,0.022753273785018856,0.022705246548352296,0.022716924403842792,0.022723252650180773,0.02278428178088145,0.022789954175828322,0.022800890651972015
sdg3_ncds,0.1329062500388453,0.13287463539094274,0.13288226143647652,0.13288612714944067,0.13292589898124527,0.13292997519022354,0.13293622281783335
sdg3_swb,0.3644888153455149,0.363990027701486,0.3641063963175518,0.3641694218435295,0.3648064587461569,0.3648642120917248,0.3649919738677799
sdg3_tb,0.004084761157151808,0.00408021022372325,0.004081170512428346,0.004081737917798008,0.004087725944149527,0.004088310050192321,0.004089428995292172
sdg3_traffic,0.2865707003352986,0.2865703011412817,0.2865703914997427,0.2865704403801856,0.2865709699553471,0.2865710217612103,0.28657112322886297
sdg3_u5mort,0.0316927587363778,0.03146843063283235,0.03152123357807806,0.031546100092356574,0.031838190501967706,0.03186684098849586,0.03191961048745032
sdg3_uhc,0.38110354458546636,0.380177865495367,0.38039474828961856,0.3805070811657122,0.38169798709783054,0.3818133266897827,0.3820311952925126
sdg3_vac,0.00020889891368788883,0.00015742609976667854,0.00016886870915515755,0.00017531387432054236,0.0002441689562464583,0.00025076335284629714,0.0002636243145782693
sdg4_primary,0.0015356396083532398,0.0013596594003303947,0.001398725017632529,0.001420678930633969,0.0016537104547132769,0.001679504629021964,0.0017288609422494848
sdg4_second,0.19081295802880907,0.18924825090268843,0.18965000477041458,0.18982190434707003,0.191804011710546,0.19200046836958076,0.19238813699648502
sdg5_edat,0.5057072003065382,0.5057069010165216,0.5057069741623504,0.5057070110807981,0.5057073902180466,0.5057074260990146,0.5057074950228291
sdg5_familypl,0.21685967206885792,0.21635801640942748,0.2164735996599379,0.21653871658902057,0.21719072754631524,0.21724796086614662,0.21737252750342664
sdg5_lfpr,0.21854272627623728,0.21851840447258147,0.21852407824753217,0.21852713864611756,0.2185582731010594,0.21856125188901587,0.2185676585274145
sdg5_parl,0.3429665705842621,0.3427824170498744,0.34282767512188694,0.3428488995970376,0.3430864264439448,0.34310734659757686,0.34314978774476235
sdg6_sanita,0.7197445935817097,0.7194591781034919,0.7195306217174746,0.7195663426402845,0.7199288569559312,0.7199649315512444,0.7200353141477178
sdg6_scarcew,0.0018321882462435178,0.0018317936519350944,0.0018318814995731017,0.0018319311478898282,0.0018324453445972143,0.0018324957309781118,0.001832594375954906
sdg6_water,0.5338526588869227,0.5338499948615648,0.5338506335707075,0.5338509415420071,0.5338543941279421,0.5338547520497173,0.5338554090174015
sdg7_cleanfuel,0.8205725022184667,0.8203037197733505,0.8203707519602802,0.8204052452815578,0.8207394107379583,0.8207722615201275,0.820830000917616
sdg7_elecac,0.6339129031976568,0.6334538796960479,0.6335505275753192,0.6336103195530023,0.6342171836805135,0.634279319595754,0.6343909025274593
sdg8_accounts,0.02076701688167658,0.01995599572865484,0.020162327966105946,0.020257554566983346,0.021300285846590872,0.021401860887526766,0.021624056289574034
sdg8_impacc,0.0007130563461364863,0.0007126338535551271,0.0007127437218288792,0.0007127952974664133,0.0007133269431196511,0.0007133778183017792,0.0007134714618163614
sdg8_unemp,0.0642945266261783,0.06429411937658536,0.06429421596596335,0.06429426714200778,0.0642947767400842,0.06429482647454994,0.06429491801479845
sdg9_articles,0.9837020693952742,0.9836670790872231,0.98367494137913,0.9836796452869215,0.9837241101029708,0.9837282969030907,0.9837361566175137
sdg9_intuse,0.7420305787814696,0.7417696130247602,0.7418300273356367,0.741861414845067,0.7422064841462017,0.7422417618704267,0.7423050684714331
sdg9_lpi,0.22706566340037992,0.22570667916357134,0.22601652756956273,0.22619763486885422,0.22793541331193065,0.22809124350441753,0.228455460339776
sdg9_mobuse,0.4546838201380831,0.45382953129516396,0.4540463034727217,0.45414397155709296,0.4552322833241403,0.45533422281683217,0.45554384487222643
sdg9_rdex,0.7757840941507463,0.7755130235804735,0.7755808990610522,0.7756129440380791,0.7759561635382559,0.7759863346089396,0.7760414934546482
sdg11_pipedwat,0.27107029228713925,0.2710700698007951,0.27107011832175365,0.27107014642840643,0.2710704405127523,0.2710704671401076,0.2710705266108262
sdg11_pm25,0.33071460610742776,0.33057177604475513,0.3306034122946262,0.3306210290315761,0.3308049723908796,0.3308225843921476,0.3308580035047808
sdg11_transport,0.06348665445465349,0.06211315573792232,0.06246715970521916,0.06263738920420085,0.06434043326970457,0.06452897884748986,0.06484359704083109
sdg13_co2import,0.0006935010536643342,0.0006933124697188112,0.000693355723273889,0.0006933776989930667,0.0006936247631915245,0.0006936460376478446,0.0006936936897263379
sdg13_co2pc,0.0016604422630309152,0.0016602511882024826,0.0016602955703585117,0.0016603186075449554,0.0016605655966740202,0.0016605889641730634,0.0016606367256810745
sdg15_cpfa,0.2819651090333111,0.28156435414479797,0.28165370861730715,0.2817028771040438,0.28222522618894486,0.2822738791996109,0.28237749253327377
sdg15_cpta,0.24166436517065218,0.2415126540604622,0.24154966391273358,0.2415687850257608,0.2417627923836755,0.2417829252227044,0.2418205471946271
sdg15_redlist,0.012069455481759367,0.012069270471350318,0.012069309475410338,0.01206933329204876,0.012069577671469066,0.012069601142938813,0.012069647745887164
sdg16_detain,0.1567517047777296,0.15672834688464538,0.15673395811454247,0.15673664466747264,0.15676664434384804,0.15676945045282983,0.15677537944492717
sdg16_homicides,0.0004495200748654839,0.00044905506977271014,0.0004491671425192768,0.0004492198314714331,0.0004498194819269262,0.0004498747007851186,0.00044998507995822317
sdg16_rsf,0.1488585582753368,0.14881799310005975,0.14882755927613076,0.14883230622264162,0.14888416301710172,0.14888927137885832,0.14889941150391653
sdg16_safe,0.3147229411721035,0.31460355675395596,0.31463388684937693,0.31464872923649784,0.31479908907124443,0.3148137701280705,0.3148399064424784
sdg17_govex,0.6041598134696624,0.6041584581139212,0.6041587671899722,0.6041589204687989,0.6041607292505334,0.604160898784471,0.6041612718507119
sdg17_govrev,0.4141248473405047,0.4135642736130803,0.4136974446981961,0.4137615308593932,0.4144788912431982,0.4145497000237382,0.4146930161525898
