seriesCode,meanGap,per1,per5,per10,per90,per95,per99
sdg1_320pov,0.3069725180872232,0.30567137031664526,0.30596018343734366,0.30612386901786315,0.3078389574493095,0.3079893933557351,0.308282598222341
sdg2_crlyld,0.8384505290389205,0.8384378919229315,0.8384409592296516,0.8384424936270313,0.8384587933798744,0.8384603958836653,0.8384635094340661
sdg2_obesity,0.06118771845117462,0.06118731482279956,0.061187400974730084,0.06118745314736567,0.06118798832787457,0.06118804422307778,0.061188145507151216
sdg2_snmi,0.6354705355286446,0.6354417876293641,0.6354487495657025,0.6354523863865222,0.6354891213068375,0.6354928808829851,0.6354986297169892
sdg2_trophic,0.030862665674635376,0.030845554046418568,0.030849883467536882,0.030851795460550165,0.03087320739324087,0.030875417271928614,0.030879239914110033
sdg2_undernsh,0.11459749802663105,0.11434399928772114,0.11439815327494407,0.11443184534565266,0.11476194741938116,0.11479523839400993,0.1148566060942292
sdg2_wasting,0.07076938152330965,0.07071497851680014,0.07072835654494844,0.07073482671188354,0.07080446794722728,0.07081075869494918,0.070824935470854
sdg3_births,0.32973860027862933,0.3291907208150312,0.3293161331883914,0.32938721495278134,0.33007992686424076,0.3301483262978989,0.33028311341716643
sdg3_fertility,0.10907805884895115,0.10891973705146314,0.10895986825525743,0.10897828399892519,0.10917757258021375,0.10919597458078924,0.10923500633720039
sdg3_hiv,0.0005859776414972135,0.0005668141223754444,0.0005711955629106878,0.000573340345648097,0.0005986369760743647,0.0006012151536132356,0.0006063278669277227
sdg3_lifee,0.20541186223145697,0.20502452603436558,0.2051123890702846,0.20515972411483172,0.20567076008309454,0.2057228269421626,0.20581947763362055
sdg3_matmort,0.026229149035950253,0.026102476675641185,0.026131977382350915,0.02614888481627506,0.02630918550956103,0.026323723299923652,0.026349747083403045
sdg3_ncds,0.14961457883724863,0.1496141738782235,0.1496142702328709,0.14961432548518624,0.1496148254512588,0.14961487465614084,0.14961496695445972
sdg3_swb,0.25138870822274983,0.250110190695925,0.25041481276302374,0.2505660773769834,0.25219476212454917,0.2523584594465055,0.25268380269359875
sdg3_tb,0.015783868677537193,0.01577235560714717,0.015775031822638588,0.01577650211588604,0.015791174857534153,0.015792503253897354,0.015795441928306588
sdg3_traffic,0.2676515185763087,0.2676510858881207,0.267651192560603,0.2676512428902133,0.26765178753922775,0.2676518400848433,0.2676519354932583
sdg3_u5mort,0.07477159269840518,0.07462794026802604,0.0746639059719426,0.0746820092864435,0.07486162855184439,0.07488086297003167,0.07492135082648649
sdg3_uhc,0.47017687566729394,0.4695219396900158,0.4696679828849488,0.46974777968218034,0.4706044660524578,0.47069107568945284,0.47084160557223026
sdg3_vac,0.4782381082917971,0.478122534314121,0.4781490374851138,0.478163680701958,0.47831437371276725,0.4783293598085573,0.47835532900273847
sdg4_primary,0.02461318472631606,0.023959923368136227,0.02411048283694132,0.02419538366314486,0.0250302924583995,0.025107695393278746,0.025251646846027046
sdg4_second,0.6982240927212392,0.6978729576956664,0.697957614379591,0.6980029805064287,0.6984508430969388,0.6984969716796897,0.6985768309107496
sdg5_edat,0.6350316545042709,0.634961896004442,0.6349793171011866,0.6349872632178545,0.6350771192804241,0.6350859822567079,0.635103475938172
sdg5_familypl,0.7121558487602794,0.711869708675407,0.7119339198730169,0.7119693061879306,0.7123417424888335,0.712377761426384,0.7124491277482241
sdg5_lfpr,0.00019546380698333304,0.00016739999735853627,0.00017421922611498433,0.0001772553944649361,0.00021421298762153713,0.0002174489366472073,0.00022493538944862266
sdg5_parl,0.19364655299065198,0.1930490102909826,0.19319292901488325,0.19327108790450248,0.19401993244934018,0.19409392008400975,0.19423053911174848
sdg6_sanita,0.6408639336645103,0.6403316815390793,0.6404577140389659,0.6405270525392787,0.6412025335710375,0.6412718720713503,0.6413967644463402
sdg6_scarcew,0.001314786289823911,0.0013143840506919578,0.0013144742453616925,0.0013145280348441672,0.00131504087155301,0.0013150866962642464,0.0013151914384613576
