seriesCode,meanGap,per1,per5,per10,per90,per95,per99
sdg2_crlyld,0.6414904371925227,0.6409075206222898,0.6410586179099206,0.641123954535061,0.6418523536148197,0.6419233839406842,0.642056424868494
sdg2_obesity,0.21497363981274548,0.21497315304755368,0.21497326553495422,0.2149733252601348,0.21497394540659326,0.21497400513177387,0.21497412458711213
sdg2_snmi,0.7898928663972813,0.7898927128545047,0.789892747761713,0.7898927658238895,0.7898929682023655,0.7898929899590781,0.789893027319048
sdg2_trophic,0.14739992696612145,0.1473994656049365,0.14739957852266958,0.14739963317095334,0.14740021542437864,0.14740026835249848,0.14740036538738494
sdg2_undernsh,0.04320602788867149,0.04306438602998892,0.0430972671757549,0.04311405265576131,0.043296163616926744,0.04331363891117999,0.04335020021595285
sdg2_wasting,0.016626234356195167,0.01660699259122059,0.016611444596168486,0.016613742034619263,0.016638439497965105,0.01664080873136747,0.01664529591584164
sdg3_births,1.6998302855724933e-07,7.999201343870555e-08,9.999001679838193e-08,1.0998901847822012e-07,2.3997604031611666e-07,2.5997404367579303e-07,2.899710487153076e-07
sdg3_fertility,0.045043820315315605,0.04502636194932726,0.045030610498558096,0.045032666649683833,0.045055038702408706,0.045057063322564796,0.045061477658314975
sdg3_hiv,0.0018032999458746793,0.0018028523088001655,0.0018029627428053576,0.001803017474115716,0.0018035840865320185,0.0018036388606346443,0.0018037372828503002
sdg3_lifee,0.09937554489221022,0.09921692202445227,0.09925508220660934,0.09927463374196789,0.09947456395837624,0.09949285410435682,0.0995294359730547
sdg3_matmort,0.002864537068311908,0.0028632090423822624,0.002863525117651397,0.0028636933512623873,0.002865401304763059,0.0028655592149479203,0.0028658880606775255
sdg3_ncds,0.1679119464401938,0.16790628972418098,0.16790760405057817,0.16790834775988323,0.16791567495311568,0.16791635320738224,0.1679175491759857
sdg3_swb,0.3137988479675827,0.31313384534375055,0.31329894582070333,0.31338091591869743,0.31422024354182015,0.31429875011454694,0.31446615383580245
sdg3_tb,0.0014285957039119387,0.0013928917766174503,0.0014019347947434482,0.0014063198782340732,0.0014515166887613263,0.0014555278788565458,0.0014651505397679997
sdg3_traffic,0.17292813096727963,0.17292758151922305,0.17292771359332051,0.17292777726053404,0.1729284834949954,0.17292854834123142,0.1729286815707709
sdg3_u5mort,0.0012492807145898506,0.001211552058436206,0.001220939876044507,0.0012252328650922436,0.001273495064550976,0.0012776472805535739,0.0012870820030954438
sdg3_uhc,0.19385013289547104,0.19297774482215316,0.19319055607075536,0.19329219719257631,0.19439565404965775,0.19450297518701082,0.19472060845723768
sdg3_vac,0.0012098160257004956,0.0011020553561724093,0.001127900499671494,0.001140472612318977,0.0012809567976143754,0.0012946482059951311,0.001320231495451737
sdg4_primary,0.007845533478555758,0.007675053604517092,0.007718474236556394,0.007740402148032154,0.00795233102959,0.00797352212297701,0.00800741473911535
sdg4_second,7.395104186063257e-08,1.8487760465158145e-08,2.7731640697737217e-08,3.697552093031629e-08,1.2017044302352794e-07,1.29414323256107e-07,1.4790208372126516e-07
sdg5_edat,2.1992274506688046e-07,1.0996137253344023e-07,1.299543493577021e-07,1.4994732618196394e-07,2.9989465236392787e-07,3.098911407760589e-07,3.4987709442458257e-07
sdg5_familypl,0.2010099675750227,0.20010202456612852,0.2003395411733842,0.20044753672968355,0.2015763246391969,0.20169315418783154,0.2018855487253478
sdg5_lfpr,0.2579044338918371,0.2577610220135017,0.2577972411761872,0.25781505794909004,0.25799468606933973,0.2580127949204869,0.25804258836179755
sdg5_parl,0.32688692247921997,0.32661312081327015,0.32667108276883655,0.3267060567959863,0.32706678890458796,0.327098765157982,0.3271717134841819
sdg6_sanita,0.10753155478042238,0.1075312937044901,0.10753135226154482,0.10753138658996964,0.10753172422603093,0.10753175895192076,0.10753182882626847
sdg6_scarcew,0.05577108572021664,0.055770633093260025,0.05577074755065099,0.05577080560309283,0.05577136579398248,0.055771417820069266,0.05577152708352256
sdg6_water,0.0002898912607401366,0.0002661509547011541,0.00027118917242317494,0.0002741569697746993,0.0003061025764409667,0.00030922722039755223,0.00031453519427539266
sdg7_cleanfuel,0.005434398534074417,0.005073556225154647,0.005150317001789941,0.005193762614848791,0.005674874564990016,0.005719782308089324,0.0058164001959965655
sdg7_co2twh,0.009596170660610302,0.009590402806781917,0.009591683166446669,0.009592362651171792,0.009599934131926925,0.00960064674188035,0.009602250114275554
sdg7_elecac,4.5995400460225504e-07,2.999200080009704e-07,3.299670033016177e-07,3.4996500350171575e-07,5.699430057027942e-07,5.999400060029412e-07,6.399360064031374e-07
sdg8_accounts,0.010244423768423558,0.009510797361758694,0.00966942978951206,0.009768537585334983,0.010724727232234223,0.01081643505902246,0.011018870619470381
sdg8_impacc,0.005552989444176399,0.005552538635997034,0.005552651123371284,0.005552702644306055,0.0055532668414759135,0.005553327786448336,0.005553437680602204
sdg8_unemp,0.15382277017326718,0.15382231694025034,0.1538224278653479,0.15382248332789666,0.15382305528543094,0.15382311074797972,0.15382320694083776
sdg9_articles,0.851177601443718,0.8508697009739297,0.8509439031146504,0.8509818790931304,0.8513762450234994,0.8514153894936249,0.8514878476605648
sdg9_intuse,0.007057882265025208,0.006464178127632255,0.006607756387500458,0.006679716977275638,0.007440611796198193,0.0075114756386010775,0.0076379607483812555
sdg9_lpi,0.3906410442827258,0.39000206908216867,0.3901501813346444,0.39023407235141494,0.3910444898997214,0.39113049670506106,0.3912849527969302
sdg9_mobuse,0.007734639889237847,0.007207248410940154,0.007329546146414503,0.007392393134509479,0.008075728786600322,0.00814217644763151,0.00826973578568296
sdg9_rdex,0.9296540704526169,0.9296310363373892,0.9296367144790424,0.9296396138528166,0.9296685270523987,0.9296713458880126,0.9296767421461045
sdg11_pipedwat,0.005869035735440468,0.005716643282336362,0.00574979164839919,0.005769855581026532,0.005968872443738777,0.00598910701362423,0.006022961171427982
sdg11_pm25,0.16054750927296305,0.16046317646827815,0.16048295819911168,0.1604930948291169,0.16060216484431766,0.16061242822084013,0.16063023456083098
sdg11_transport,0.16226245555985083,0.16197537370978093,0.16203600775250623,0.1620709222282687,0.16245268000761479,0.16248671098680223,0.16256349883727642
sdg13_co2import,0.012456966756068116,0.012456622890903263,0.01245670467402368,0.012456748461687067,0.012457188914065833,0.012457227550239413,0.01245730546652279
sdg13_co2pc,0.02251471631723327,0.022509892831148015,0.02251098946741594,0.022511614892787492,0.022517860579032142,0.022518477436932853,0.022519522711213064
