seriesCode,meanGap,per1,per5,per10,per90,per95,per99
sdg2_crlyld,0.8359564877555323,0.8354641428008135,0.8355765769861531,0.8356327668791975,0.8362811152860713,0.8363409091294963,0.8364533342482943
sdg2_obesity,0.2068547272409091,0.20685429317524232,0.2068543985124948,0.20685444764057273,0.20685499892057674,0.20685505200899953,0.20685515654626238
sdg2_snmi,0.74572020433746,0.7457095088475229,0.745712095471045,0.7457134585994467,0.7457271964870944,0.7457286277719161,0.7457312491726884
sdg2_trophic,0.22481350365715785,0.22468564861194765,0.22471685605853944,0.22473326551565787,0.22489188063444784,0.2249080646710564,0.22493742944948
sdg2_undernsh,0.04373395429532601,0.04316155412299133,0.043290665476906465,0.04336497434019757,0.04410690886115006,0.04416874840691058,0.044311949993232444
sdg2_wasting,0.0026745061983186355,0.0026163678603279756,0.0026290028247382253,0.0026364260773708023,0.0027117341213979077,0.0027190507958198074,0.002733409706784573
sdg3_births,0.007812085321063347,0.007772511947323599,0.007782326382082637,0.0077871384658327525,0.007837222126968836,0.007842540745850548,0.00785146969388267
sdg3_fertility,0.028445220574975474,0.028418718233333643,0.028424870774607744,0.028428118070291636,0.028462080834549805,0.028465376579255464,0.028472158231077196
sdg3_hiv,0.00011783769877728895,0.00011741010607555004,0.00011751967566825531,0.00011756988171908105,0.00011810705944966863,0.00011815413968180348,0.00011826067221363249
sdg3_lifee,0.08526515275090253,0.08489106335430512,0.08498164359807692,0.0850312732090744,0.08550275451355055,0.08554618042317336,0.08562620817090681
sdg3_matmort,0.00016845172944725658,0.0001596677776783804,0.0001615585844020237,0.00016269016411461535,0.00017425744209906892,0.00017530524564584929,0.0001776973160972486
sdg3_ncds,0.15560159678366942,0.1552054428879074,0.15529566795214858,0.15534392899177973,0.15586408723477072,0.15590955802157522,0.1560039477965169
sdg3_swb,0.15472407483792155,0.15388550321336178,0.15408284080440632,0.1541852942789275,0.15525174258471813,0.15535633565386442,0.1555799973368522
sdg3_tb,0.04277281486242683,0.042772597983354844,0.04277264474819836,0.04277267383699517,0.04277295441500994,0.04277298092631842,0.04277303247608492
