seriesCode,meanGap,per1,per5,per10,per90,per95,per99
sdg1_320pov,0.9147339113079744,0.9147337473916172,0.9147337846892859,0.9147338022403925,0.9147340166146236,0.9147340357406286,0.9147340724020696
sdg2_crlyld,0.809298065240469,0.809161353206119,0.8091928459068446,0.8092105959292152,0.8093855345516636,0.8094030346617165,0.809434268703193
sdg2_obesity,0.0562045037489039,0.056204021152680896,0.0562041301297887,0.05620418656184311,0.05620481509817313,0.05620487447345106,0.05620498050247049
sdg2_snmi,0.7590092943906469,0.7590069024118618,0.7590074183137381,0.7590077268453534,0.7590108116006686,0.7590111312088567,0.7590117341109
sdg2_trophic,0.05791525018915977,0.05791478902552617,0.057914898716183105,0.05791495398466086,0.05791554121223702,0.05791559820785469,0.05791571824407984
sdg2_undernsh,0.5034258365114888,0.5031585222419377,0.503221952139251,0.5032520510623915,0.503598923235559,0.5036315124862687,0.5036967286113423
sdg2_wasting,0.05725478930778436,0.05718257524366469,0.05720140383989284,0.05720920728415554,0.05730000593204079,0.0573081747756777,0.05732576472995938
sdg3_births,0.39190247211056567,0.39127577995181345,0.3914208553909843,0.3915009842672706,0.39228962110229826,0.39237483183626476,0.39253423347505384
sdg3_fertility,0.11156592545704926,0.1114576120320951,0.11148398299858296,0.11149767782257977,0.11163417309152225,0.1116474602415963,0.11167282762561269
sdg3_hiv,0.0003655782989686652,0.0003371291172309873,0.00034408738556226275,0.0003476224246193349,0.0003840204639690891,0.00038746321502944705,0.0003949257875535475
sdg3_lifee,0.28903789161323773,0.28866043279018894,0.28875431835492626,0.2887992989407261,0.2892816994261149,0.2893253762268191,0.28940686279529687
sdg3_matmort,0.06695752473314052,0.0668587100320861,0.06688301197414301,0.06689411646738445,0.06701997543752189,0.06703203749213707,0.06705489102203205
sdg3_ncds,0.1466087493713636,0.14655150867449843,0.14656512168300087,0.146572027422805,0.14664595071872977,0.1466531440978177,0.14666675710632016
sdg3_swb,0.6211367152058858,0.6211361648912114,0.6211362920898362,0.6211363611503808,0.6211370633439923,0.621137135338562,0.6211372704516586
