seriesCode,meanGap,per1,per5,per10,per90,per95,per99
sdg2_crlyld,0.0004638131530242046,0.00037664710388321434,0.00039481186127519907,0.00040562677797241893,0.0005240088120135296,0.0005366030857051225,0.0005594720488448431
sdg2_obesity,0.3541327211062044,0.354132300010504,0.35413238859019164,0.35413244253346626,0.3541329964584354,0.35413305122696165,0.3541331510461734
sdg2_snmi,0.7931431111055813,0.7931388204803893,0.7931397957997899,0.7931403005522437,0.7931459560740554,0.7931465067130961,0.7931475851052417
sdg2_wasting,0.02637898422727045,0.026377487181668758,0.026377839391589993,0.026378023581981797,0.02637995821485472,0.026380161084460462,0.026380465235432676
sdg3_births,7.944385594822607e-05,7.924040941201371e-05,7.929325266817272e-05,7.931627722978488e-05,7.957407682947497e-05,7.959861119840594e-05,7.964239749791114e-05
sdg3_fertility,0.000901950421803746,0.0008723802223162027,0.0008788854042261719,0.0008828902980305359,0.0009213197187674514,0.0009249363418736109,0.0009326092447577836
sdg3_lifee,0.043778135478508326,0.043668495937335385,0.043695507186132826,0.04370931191294583,0.043847759318084954,0.04386136397639342,0.043886373539802986
sdg3_matmort,0.0002488185406214274,0.00024750195935182656,0.00024777734941911335,0.00024793502981754163,0.00024968966225116297,0.00024987224614108895,0.00025018761945226284
sdg3_ncds,0.041581927222229864,0.04142839072880547,0.04146428093985688,0.041481819949843665,0.04167933618538708,0.04169903384275684,0.041734922704653635
sdg3_swb,0.09026612826831854,0.09009670398091778,0.09013958817773303,0.09016027838211892,0.09037137843846212,0.09039386779105549,0.09042985225449506
sdg3_tb,0.0007620837993403127,0.0007543203749248088,0.0007562238280107555,0.0007571616582646026,0.0007670796281608865,0.0007679888432698756,0.0007696688236800394
sdg3_traffic,1.5216474956696786e-07,6.086589982678714e-08,8.115453310238286e-08,9.129884974018072e-08,2.2317496603155287e-07,2.3331928266935076e-07,2.637522325827443e-07
sdg3_u5mort,0.0020527535783048533,0.0020392306276391654,0.002042775386489918,0.0020444598237872205,0.0020611249763046193,0.0020628577145971,0.0020660658564774664
sdg3_uhc,0.19752532647498414,0.19685345631693404,0.1970104240529486,0.19709829646027596,0.19796315826072786,0.19804885231089756,0.19820513953533725
sdg3_vac,0.0003607809940115275,0.00031702636058456436,0.0003267019618594161,0.0003322722740253425,0.00038955228536162136,0.00039563263026488383,0.00040876289570217174
sdg4_primary,0.0713246294124873,0.07132440141494732,0.07132445643213908,0.07132448508162713,0.07132477489272573,0.07132480126231369,0.07132485440094319
sdg4_second,1.7742482026271055e-07,8.87124101313553e-08,1.0645489215762636e-07,1.1532613317076188e-07,2.483947483677948e-07,2.572659893809304e-07,2.8387971242033696e-07
sdg5_edat,6.578910611039143e-05,6.562150720509727e-05,6.565965713221633e-05,6.568185731929486e-05,6.589760561625529e-05,6.591792973118635e-05,6.595920488182442e-05
sdg5_familypl,0.29023935071769724,0.28988058134978906,0.28997016708706064,0.29001192734417686,0.2904592173019146,0.29050168825707307,0.2905894891526791
sdg5_lfpr,0.3095489926156991,0.3088478125534164,0.30901118110066883,0.3091080535698584,0.30999252112439935,0.31007355803231296,0.31025811369739825
sdg5_parl,0.3267004316699528,0.3259511366892265,0.32612980406910386,0.3262253703420615,0.3271782630347407,0.3272655191970063,0.32743312027947896
sdg6_sanita,7.974041109896663e-05,7.954049250865203e-05,7.95904721562314e-05,7.96124781204641e-05,7.986761676170791e-05,7.989408919071496e-05,7.994107938400069e-05
sdg6_scarcew,0.15107346414074013,0.15079810018923448,0.15086022819358788,0.15089495142991932,0.1512493179835639,0.15128301452829793,0.15134145697307105
sdg6_water,0.004600594058672551,0.004600415744490036,0.004600459856399302,0.004600479703214397,0.004600709044188826,0.004600731734138941,0.0046007704779572655
sdg7_cleanfuel,0.0009633424613141873,0.0009129262056711321,0.0009243401283124644,0.0009305893853087209,0.0009961897664061653,0.0010024158856628607,0.001015891818551118
sdg7_co2twh,0.020080441134710983,0.020067313906565583,0.02007043287573731,0.020072062127198233,0.020088844580996787,0.020090449393685796,0.020093940763191452
sdg7_elecac,7.950418119100722e-05,7.930032906185032e-05,7.93480994707624e-05,7.93710416031376e-05,7.962979876828741e-05,7.965424530278556e-05,7.970201195069232e-05
sdg8_impacc,0.020176013981128973,0.020159111052509476,0.0201638840017779,0.020165738459773916,0.020186291022531357,0.020188539172839637,0.020192278641787173
sdg8_unemp,2.5997422778935794e-07,1.3998612265580815e-07,1.5998414017806646e-07,1.7998215770032477e-07,3.499653066395204e-07,3.5996431540064953e-07,3.999603504451662e-07
sdg9_articles,0.42281318715459754,0.42131710034520753,0.4216749833367182,0.42184283711516357,0.4237864734118464,0.42397928504073107,0.424345641117601
sdg9_intuse,1.6998320742478512e-07,7.999209761166356e-08,8.999110981312153e-08,1.099891342160374e-07,2.399762928349907e-07,2.499753050364487e-07,2.8002233670182185e-07
sdg9_lpi,0.004659101543722881,0.004253091969120647,0.004344600004721588,0.0043912073101701685,0.00492533056454593,0.0049808115695101395,0.005090065448268308
sdg9_mobuse,1.949100465087739e-06,1.0135322418456248e-06,1.2454751971910677e-06,1.3253883162596633e-06,2.572812613915817e-06,2.7287406511228367e-06,3.040596725536874e-06
sdg9_rdex,0.8421352273443794,0.8420443522370934,0.8420642181892467,0.8420746450252234,0.8421953210964257,0.8422065581394931,0.8422295224212748
sdg11_pm25,0.8568788527561303,0.8568032733708872,0.8568234933103409,0.856832523574563,0.8569269487287107,0.8569357875905932,0.856953843211285
sdg11_transport,0.0015874965614304684,0.0014253664238678234,0.0014660275903003181,0.0014846101079371721,0.001693197598182535,0.0017116150540434135,0.001747351346192218
sdg13_co2import,0.02181062007379031,0.02180996779757668,0.021810129399021643,0.021810199850001637,0.02181102881069287,0.02181111305748131,0.021811276967848202
sdg13_co2pc,0.1662013333969945,0.1653757642394214,0.16556733277322316,0.16567401820192848,0.16673681306052723,0.16683900575099933,0.16701779848805873
sdg14_cleanwat,0.30545494178966376,0.3052060206903577,0.3052680264280204,0.3052977293831573,0.3056121541961715,0.30564243214112846,0.30570387162299373
sdg14_cpma,0.6001677063598228,0.6001675211094706,0.600167560619602,0.6001675848475128,0.6001678282448326,0.6001678554639586,0.6001678979485321
sdg15_cpta,0.6670188066310345,0.6670187587101447,0.6670187692912734,0.6670187748922238,0.6670188383696616,0.6670188452152673,0.667018856418724
sdg15_redlist,0.1834178945000682,0.18341761774125212,0.1834176821574573,0.18341771436462365,0.18341806901795527,0.1834181012532092,0.18341815889841942
sdg16_detain,0.13341363111560622,0.1333362384519316,0.13335516661424748,0.1333643506930043,0.13346358354396215,0.13347377563136303,0.1334920340279355
sdg16_homicides,7.962983943091422e-05,7.942903776767794e-05,7.948101851908117e-05,7.950307991053383e-05,7.975659895129485e-05,7.97823995616378e-05,7.983624618326728e-05
sdg16_rsf,0.370069978442867,0.3700695154444463,0.37006962255934317,0.3700696812542123,0.3700702755883506,0.37007033346261453,0.3700704483559853
sdg16_safe,3.199697634972857e-07,1.899820470765134e-07,2.099801572950938e-07,2.2997826751367414e-07,4.0996125948089746e-07,4.299593696994778e-07,4.6995559013663854e-07
sdg17_govex,0.576424435435759,0.5762491546607857,0.5762886289200243,0.5763127158341327,0.5765372750333757,0.5765577149604888,0.5765966348217043
