seriesCode,meanGap,per1,per5,per10,per90,per95,per99
sdg1_oecdpov,0.09492978674823696,0.09487001278407434,0.09488288001772817,0.0948902706140444,0.09496814479404365,0.09497577821534414,0.09499022484910938
sdg2_crlyld,0.17727559405459725,0.17594785648612396,0.17624306267896592,0.17641253697862697,0.17815756810993408,0.17831525238765272,0.1786493666044887
sdg2_obesity,0.22419630560829273,0.2241958290090073,0.22419593040040653,0.22419599478266597,0.22419661354402715,0.2241966704173917,0.2241967755703446
sdg2_snmi,0.15268843039056346,0.15194158299842975,0.1521404028832295,0.15222679933332176,0.1531474682577171,0.15323822991114075,0.15343441338600766
sdg2_trophic,0.18738089295193994,0.18732827976313426,0.18734004850273592,0.1873471690846798,0.1874139245404036,0.1874207509038574,0.18743350614074922
sdg2_undernsh,0.013358929205500468,0.013291311865929415,0.013307400129482456,0.01331521109801908,0.013402180986501469,0.013409991955038092,0.013425381311779538
sdg2_wasting,0.018875589813421204,0.018856641367497855,0.018860961951799215,0.01886339526109258,0.01888797800627862,0.018890472928467603,0.018894794472969937
sdg3_births,0.011382684928893634,0.011382476577747712,0.011382529407287015,0.011382552855045575,0.011382814398469046,0.011382838953043654,0.011382882115149305
sdg3_fertility,0.010036274536923401,0.010017681334880502,0.010022083268993565,0.01002440739724013,0.010048071248477895,0.010050465804853144,0.010054515598322789
sdg3_hiv,0.0019005908459243173,0.0019001854504058183,0.0019002730436803894,0.0019003211015806891,0.0019008621792791457,0.0019009101984230742,0.0019010024424621903
sdg3_incomeg,0.34101761639250316,0.34082425859672877,0.3408682987502527,0.34089328003458563,0.3411391414775165,0.3411647396800932,0.34121409626324345
sdg3_lifee,0.05609959271517927,0.05588249803088207,0.055939282121325096,0.05596340292827058,0.05623986448479957,0.05626398529174504,0.05631000408050364
sdg3_matmort,0.0011284285367918583,0.0011251140037439324,0.0011260109689376168,0.0011264089469381919,0.0011304600065858363,0.0011308758044968848,0.0011315945408859828
sdg3_ncds,0.10381328213070078,0.10352757819094231,0.1036006652452982,0.10363133114223076,0.10399472202088136,0.10403049890063598,0.10410358851048329
sdg3_smoke,0.0956435409636731,0.09525883078399573,0.09534915255957246,0.09539963945979248,0.09588744246755211,0.09593081853675524,0.0960310883649246
