seriesCode,meanGap,per1,per5,per10,per90,per95,per99
sdg1_320pov,0.5215433818550443,0.521492706289245,0.5215044808239221,0.5215110120002254,0.521574802938184,0.5215812783043929,0.5215942814982995
sdg2_crlyld,0.8724788759166336,0.8722342738994378,0.8722944433796105,0.8723254001411486,0.8726310436599971,0.872659831268174,0.8727151959101473
sdg2_trophic,0.14493637535143025,0.14481327165310437,0.14484032829052612,0.14485474662278822,0.145016651304531,0.145033775187804,0.14506308645106814
sdg2_undernsh,0.13938861624325227,0.13912714403397203,0.13918716534311054,0.1392181973026782,0.13955943806546722,0.13958925130802494,0.13964525588705132
sdg2_wasting,0.07138749525032102,0.07100219355940221,0.07110576928276523,0.07115548562997946,0.07162187231575123,0.07166330260509646,0.07174794468622872
sdg3_births,1.0999010756113437e-07,2.9997302062127555e-08,4.999550343687926e-08,5.999460412425511e-08,1.6998471168538947e-07,1.7998381237276534e-07,1.9998201374751705e-07
sdg3_fertility,0.01975182558982634,0.01950237688835445,0.019560129345047004,0.0195894591096524,0.019911794450800477,0.01994232988274501,0.019999095083963237
sdg3_hiv,0.0011813578594153358,0.0011809625152509426,0.0011810576366051361,0.0011811105072496635,0.0011816045421093266,0.001181650330448256,0.001181737700025178
sdg3_lifee,0.16456200682048433,0.16430977528566879,0.16436779501240156,0.16439638030017023,0.16472006664696232,0.16475244579093853,0.16481128944655404
sdg3_matmort,0.01289546191482798,0.012815341167754844,0.012834264372927938,0.012843643208182634,0.012947172583726461,0.012957451913661272,0.012975836001438779
sdg3_ncds,0.15006501772037042,0.14991378430688188,0.14994881574069782,0.14996683102558803,0.1501641912161002,0.15018170693300817,0.15022142937185232
sdg3_swb,0.4653161321871983,0.46529462245339326,0.46530000028746954,0.4653025642980214,0.46533019863396946,0.4653328694782943,0.46533806872191336
sdg3_tb,0.004075901896711544,0.004057625030345292,0.004061776062722787,0.004064091219341218,0.004087421369531538,0.004089641603119749,0.004093631588118852
sdg3_traffic,0.24836344153481868,0.24836293650431002,0.24836305298963138,0.24836312165868882,0.24836376141092015,0.24836381619405107,0.2483639352783659
sdg3_u5mort,0.04102823126325207,0.040927954089735354,0.04095239138412207,0.040964020165588866,0.041091431162529314,0.04110407114238451,0.0411281722133071
sdg3_uhc,0.3657646940398224,0.3649530758334881,0.3651454528264232,0.36523975886624355,0.36630882019477506,0.36641143927307396,0.3666248576427421
sdg3_vac,5.896227328586435e-07,0.0,0.0,0.0,1.7688681985759305e-06,1.7688681985759305e-06,2.358490931434574e-06
sdg4_primary,0.3728120701467176,0.3726611728426067,0.3726975987968611,0.37271624375157264,0.3729037773076838,0.37292090464980265,0.3729540764090544
sdg4_second,0.3949483539273265,0.3947649698596684,0.3948074101724701,0.39483151207850553,0.3950625760037591,0.395085374573028,0.39512885755524296
sdg5_edat,0.15274450406263637,0.15219818310916744,0.15233708402134866,0.15240498736156277,0.15309023237607605,0.15314656128329912,0.15328311258558322
sdg5_familypl,0.5277618558313899,0.5273557134369632,0.5274625619529308,0.527508446874908,0.5280186211978973,0.5280611357248132,0.5281579206047387
sdg5_lfpr,0.6535507754615328,0.6535502988889949,0.6535504124888113,0.6535504746112845,0.6535510789742012,0.6535511410966743,0.6535512600257118
sdg5_parl,0.016099760665995815,0.015493188572992677,0.015635062973863738,0.015712304966645666,0.016488218978009492,0.016565454606073185,0.016719384109714217
sdg6_sanita,0.49306239147041586,0.49250578627288316,0.4926333002955516,0.49270754407691275,0.4934209894969956,0.49348625051218553,0.4936182502919899
sdg6_scarcew,5.3304763856061956e-05,5.28735121183008e-05,5.2989581463741065e-05,5.303803785746747e-05,5.3576744692348744e-05,5.3630424254918855e-05,5.3733266000604656e-05
sdg6_water,0.2576778305097863,0.2570557421014759,0.2571892265586503,0.25726832601785665,0.25808733500172326,0.2581573915800464,0.2583015668235042
sdg7_cleanfuel,0.2994346345462366,0.2985528239152949,0.29877008598476495,0.29888510400501855,0.29998538497553595,0.30008756512585216,0.30027697889284266
sdg7_co2twh,0.003049296243559638,0.0030137766866861686,0.003022132592244541,0.003026665753526594,0.0030711469818819987,0.003075348320764217,0.0030825096618067433
sdg7_elecac,0.13850192603781047,0.1372278962635847,0.1375125995076676,0.13767437917381514,0.139327071366808,0.13948923195375873,0.1397458871519059
sdg8_accounts,0.4562416178188446,0.45567511957991036,0.45580388111794046,0.45587185905266814,0.4566103466163009,0.4566865643006926,0.45683900481931944
sdg8_impacc,5.185243295354458e-05,5.143150879789567e-05,5.153617945807378e-05,5.158747814771957e-05,5.21217137318782e-05,5.2178245834274576e-05,5.229505334941857e-05
sdg8_unemp,0.15372741426383577,0.15362201036286297,0.15364849539119899,0.15366119249552526,0.153791428639864,0.15380393719609992,0.15382693086565127
sdg9_articles,0.987963426268274,0.9879361849823459,0.9879430572085843,0.9879462475432305,0.9879806565294417,0.987983943801179,0.9879907161454018
sdg9_intuse,0.47298959462689,0.4718989397334688,0.4721476157284873,0.47229130271753245,0.4736774355118919,0.47381750259304556,0.47407091366112847
sdg9_lpi,0.3810908145500437,0.38015611708990604,0.380380519207434,0.38049150565250767,0.3816925108946543,0.3818189859025117,0.3820386370003958
sdg9_mobuse,0.6962004240110521,0.6961356448598459,0.696151258716514,0.6961591207343392,0.6962420650223946,0.6962506994004216,0.6962666426867099
sdg9_rdex,0.9992360630734002,0.9992305334532959,0.9992318409174769,0.999232596257299,0.9992395686248882,0.999240275545491,0.9992417282189106
sdg11_pipedwat,0.23520317970196142,0.2348127675369958,0.2348978571364073,0.23494892688355393,0.2354574583066689,0.23550436356799673,0.23560183832244716
sdg11_pm25,0.5349739137436121,0.5348949577318456,0.5349139690296079,0.5349243388283871,0.5350228519167909,0.5350316753420682,0.535051235147608
sdg11_transport,0.999538825920432,0.9995384967059195,0.999538570205926,0.9995386121579327,0.99953903968282,0.9995390802706255,0.9995391600933102
sdg13_co2import,7.759386498571532e-05,7.74008051065176e-05,7.744315609809358e-05,7.74657624312373e-05,7.771981455609051e-05,7.77438562119735e-05,7.779050599515367e-05
sdg13_co2pc,0.004371408774565877,0.004371203836260234,0.004371250437529317,0.004371275601659733,0.004371540467773349,0.004371567102354606,0.004371617415818451
sdg14_cleanwat,0.5459797378228549,0.5459735842887656,0.5459749682281192,0.5459757832087739,0.545983706485469,0.5459844440245232,0.5459860175114136
sdg14_cpma,0.00010495853333162506,6.589180176624658e-05,7.357028674388663e-05,7.815121320760288e-05,0.00013464611385205328,0.00014142906205390018,0.00015427782845233557
