seriesCode,meanGap,per1,per5,per10,per90,per95,per99
sdg1_320pov,0.14690431143631927,0.14603891083090456,0.1462400579986486,0.1463464788839085,0.14746337192201278,0.1475697343342588,0.14776274790577226
sdg2_crlyld,0.8954135491012108,0.8954119898487168,0.8954123560979893,0.8954125473016539,0.8954145347425603,0.8954147448646157,0.8954150948885068
sdg2_obesity,0.09093406675520363,0.09093365223102937,0.0909337480490263,0.09093380225934788,0.09093434087111434,0.09093439510000745,0.09093449836147713
sdg2_snmi,0.6336419160215115,0.6336376454233138,0.6336386978618406,0.6336392090281974,0.6336447242108627,0.6336452709223187,0.6336463534919583
sdg2_trophic,0.125534636680398,0.1255342284234395,0.1255343362118998,0.12553438050701038,0.12553489802155224,0.12553494824113387,0.1255350515816268
sdg2_undernsh,0.09204526456727015,0.09198634295632968,0.0920008172735545,0.09200828273811885,0.09208317549426467,0.09208906289314878,0.09210409233466173
sdg2_wasting,0.10324763731325845,0.10324332061621173,0.1032442806880953,0.10324479889776492,0.10325034924217107,0.1032509448854695,0.10325184185420126
sdg3_births,0.34805708611771197,0.3477829085034381,0.3478539500252983,0.3478852669404624,0.3482305038381807,0.34826538114509203,0.34833158828468863
sdg3_fertility,0.04455846884213624,0.044366078065759464,0.04441306508433362,0.044435012821360566,0.0446822677963047,0.04470388117327537,0.04475085447451389
sdg3_hiv,0.007228455402917531,0.007209044221772686,0.007213379561924621,0.007215865641411835,0.007240917673167611,0.007243403752654826,0.007247483791567115
sdg3_lifee,0.19603267836780192,0.19576767654042607,0.19582732824641833,0.1958605667361323,0.19621027662688373,0.19624122712466882,0.19631407405575574
sdg3_matmort,0.04348304490561294,0.0434026269367933,0.043418008607265156,0.04342811559957596,0.04353768857925852,0.04354764176951242,0.04356829518858232
sdg3_ncds,0.09853005191153633,0.09841646034182612,0.09844494988478183,0.09845825108320484,0.09860223263843,0.09861591373541562,0.09864383248078104
sdg3_swb,0.002642216609553099,0.0022985779633330834,0.0023801031871873244,0.002422996366245906,0.002861389157464568,0.0029084995693422692,0.002990355219310269
sdg3_tb,0.017071844551203433,0.017069707655769158,0.017070181334257115,0.01707044826811179,0.017073215725773958,0.017073482837703255,0.017073956516191213
sdg3_traffic,0.2772305802417022,0.2772302250494013,0.2772302981667459,0.2772303467283137,0.2772308106825527,0.27723085738523107,0.2772309471066068
sdg3_u5mort,0.035744821072333066,0.035638377599833515,0.0356671957201413,0.03567980917460605,0.03581114303349249,0.03582326521417088,0.03585028117847237
