seriesCode,meanGap,per1,per5,per10,per90,per95,per99
sdg2_crlyld,0.8491368466327481,0.8488795624824957,0.8489404552544778,0.8489729582564758,0.8493016505865378,0.8493350691660566,0.8493913863393773
sdg2_obesity,0.03045590625040329,0.030455466895116093,0.030455574967783783,0.030455626309688257,0.030456182303049847,0.030456232847900902,0.03045633394149107
sdg2_snmi,0.7128549708431076,0.7127959857840338,0.7128095249357523,0.7128168551338837,0.7128937437766834,0.7129014091922556,0.7129162684071384
sdg2_trophic,6.999623585338996e-08,9.999462264769993e-09,1.9998924529539986e-08,2.9998386794309976e-08,1.199935471772399e-07,1.2999300944200987e-07,1.499919339715499e-07
sdg2_wasting,0.08756288964889414,0.08748237030858688,0.08750034687699593,0.08751037873500071,0.08761566113050269,0.08762581675818414,0.08764614104193406
sdg3_births,0.50375338815121,0.5033045601160063,0.5034171454478806,0.5034688065613552,0.5040441675252202,0.504103059386894,0.5042151359839846
sdg3_fertility,0.02405046022084514,0.02387045577945702,0.023913648342554317,0.023935322090818334,0.024167197556347633,0.024189829031471988,0.024238814885439372
sdg3_hiv,2.9001441150977913e-05,2.6078456242217485e-05,2.6744448684018684e-05,2.7097270643266456e-05,3.094888307766646e-05,3.128847806597447e-05,3.19782169883007e-05
sdg3_lifee,0.10593460570298294,0.10523335914255391,0.10540190420089815,0.10548621606249488,0.10638524291057722,0.10646505963793353,0.10660778015006661
sdg3_matmort,0.006315058268285734,0.00615704586400944,0.006192316182573433,0.006212247771003093,0.006418471478872423,0.0064382652075742255,0.006475707283065281
sdg3_ncds,0.1461562916691346,0.14606635836809642,0.14608670449218564,0.14609804672442056,0.1462136046947428,0.146225098363834,0.14624545147731657
sdg3_tb,0.01061684277883407,0.010605503819958038,0.010608171394854406,0.010609564721130433,0.010624238540975134,0.010625533780220115,0.010628181639623242
sdg3_traffic,0.24002309739509964,0.24002266164604097,0.24002276910579154,0.24002282156439186,0.24002337491801481,0.24002342737661517,0.240023540767572
