alphas,beta,steps,years,error_alpha,error_beta,scalar,min_value,GoF_alpha,GoF_beta
0.6407338718994721,0.7761293190347806,50.0,21.0,0.002626252224892198,0.0010775473282762515,100.0,0.01,0.9810152684646524,0.9982571551766605
0.2753792311716468,,,,0.0001818801809501025,,,,0.9957863966551754,
0.0006759486192454857,,,,-9.258883349616554e-07,,,,0.9907411166503882,
0.17670066958676306,,,,5.272500774538003e-06,,,,0.9998971011187041,
0.03391872519966586,,,,3.3077556684304457e-05,,,,0.9933844886631391,
0.1165899630041676,,,,0.0002544877794510114,,,,0.9902120084826533,
0.00032516194069844647,,,,6.537946276807816e-08,,,,0.9993462053723196,
1.1606704852770573,,,,-0.0028241082961959307,,,,0.9913169872171368,
0.29625783886872953,,,,6.239900588852266e-05,,,,0.998602182702741,
0.36722843557909396,,,,0.00022066797484100677,,,,0.9965157255535195,
0.9361257987167787,,,,0.002002008323582629,,,,0.9916232006969925,
0.11920071679059822,,,,0.00010391326829306991,,,,0.9973978125413812,
0.3708568611926768,,,,0.0003441049594624701,,,,0.994885850216653,
0.12871352290847154,,,,0.00015190864449117215,,,,0.9946428531843204,
0.14563992585002242,,,,-0.0003508904274001168,,,,0.9918065113723197,
0.3703971194191518,,,,-0.00028064895075203823,,,,0.9974456677922449,
0.6782186779901559,,,,0.0014342358932963606,,,,0.9931799981154382,
0.08300456460764286,,,,0.00010803245042254162,,,,0.9961284961001222,
0.7385381760360504,,,,4.391441511273797e-05,,,,0.999844436493946,
2.3870617956604736,,,,-0.00010391727491878555,,,,0.9998446059850759,
1.0100044244818072,,,,0.001134273349318846,,,,0.9951070367656192,
1.5185035054163714,,,,-0.00026045133119211527,,,,0.9992744367361462,
0.15122852352821,,,,8.413177007923878e-05,,,,0.9962079717500153,
0.4565926925262211,,,,-0.00016206411547429412,,,,0.997570253141315,
0.1147375047367935,,,,-9.065053121158684e-05,,,,0.9970424019659235,
0.0006828268230508153,,,,2.3490415884452887e-07,,,,0.9976509584115559,
0.5191636907021663,,,,0.0007657311474086726,,,,0.9937455954753044,
0.0972400733304501,,,,-9.193127611183627e-05,,,,0.9970362319149881,
0.0025726542056774115,,,,-2.103400251343146e-06,,,,0.9974513610792373,
0.853718648914018,,,,0.0006308367225846467,,,,0.997424699795028,
1.6365609228207265,,,,0.007277934606836851,,,,0.9871739047881303,
0.0007108387450180561,,,,-1.2661305518690823e-07,,,,0.9987338694481316,
0.4596053918455853,,,,-0.0002458779500007324,,,,0.9923227182241254,
0.006522692043364562,,,,-5.454283229423124e-06,,,,0.994238133442153,
0.9842474728972908,,,,-0.00022120292909786344,,,,0.9992056923379705,
0.9863726783667838,,,,-0.0003400807033606412,,,,0.9987909326582096,
0.2900145198845528,,,,-0.00024652956980089516,,,,0.9971586164021163,
0.02086894530817779,,,,1.3044891142293124e-05,,,,0.9978660614488666,
0.0002949559098430931,,,,1.9665367105403674e-07,,,,0.9980334632894606,
0.11054894288933556,,,,5.777180405033278e-06,,,,0.999820352898955,
0.192091904695899,,,,0.00037028694825508524,,,,0.9934060436475363,
0.0003180986809342004,,,,4.007582040799207e-07,,,,0.9959924179592028,
0.0007011582596779535,,,,-4.461794414112319e-07,,,,0.9980600893851694,
0.1405195873507734,,,,-0.00016565183841841247,,,,0.9959364934403614,
0.09970226662600176,,,,0.00029099392379798415,,,,0.9911439859926623,
0.0005241907991509973,,,,-1.4047100974323711e-06,,,,0.9859528990256835,
0.3637863166346581,,,,8.811718087713416e-06,,,,0.9999158641114383,
0.0071964070959636296,,,,3.231486956906338e-05,,,,0.9850836736304195,
0.0006827338950965399,,,,3.269959339036177e-07,,,,0.9967300406609655,
0.14745096399931337,,,,1.0723086253747738e-05,,,,0.9998032132848289,
0.059087665079709126,,,,0.00015521769416378283,,,,0.9911050031997832,
0.03831140987814619,,,,1.97493046561803e-05,,,,0.9982589688395944,
