alphas,beta,steps,years,error_alpha,error_beta,scalar,min_value,GoF_alpha,GoF_beta
0.05581009445212172,0.8318562504269523,50.0,21.0,0.00011233241020363493,-0.0014030461986180853,100.0,0.01,0.9924900254280231,0.9975463421009858
0.1084989364104737,,,,3.526799330350716e-05,,,,0.9975010864140066,
0.22095333255516295,,,,-0.00016643003072474015,,,,0.9943692022285958,
0.4028816561853926,,,,-0.0008188238548520133,,,,0.9922197426599846,
0.5918612763601256,,,,-0.0033033235856493094,,,,0.9780178269289228,
3.8072067957864624,,,,-0.013179208114281664,,,,0.9859348572712885,
0.45776296842096326,,,,-0.00041049371671434185,,,,0.9935858940641006,
0.0007047070246984365,,,,-4.2356984295111036e-07,,,,0.9957643015704911,
0.34890865952914746,,,,-0.0006435330807214257,,,,0.9915639281504656,
0.13714406605836704,,,,-0.000410287436960175,,,,0.9904911080318952,
0.22375711599320391,,,,-0.0003251023052541768,,,,0.9933490598023793,
0.027064555825384327,,,,-5.123947394707784e-05,,,,0.988703111320968,
0.03217729837986408,,,,-8.773577813286692e-05,,,,0.9898264926191473,
0.0008414132607501815,,,,2.0249738099664683e-07,,,,0.9979750261900345,
0.16809487876772675,,,,0.0001556964899658908,,,,0.9967280928220862,
0.916037297914826,,,,-0.004861612739416472,,,,0.9792989723231832,
1.3791577340150645,,,,-0.0015936765690081245,,,,0.996151504347021,
0.2168017989724305,,,,-0.00027076566026131845,,,,0.9965644213545669,
0.2619772395164412,,,,-0.00017880168730506795,,,,0.9978123149981505,
0.7716288660697661,,,,0.0001193547081429358,,,,0.9994088840082899,
0.5594016699443605,,,,-0.00022208349332984766,,,,0.9987419651103955,
0.0008874639012294754,,,,-2.0088669650419888e-07,,,,0.9979911330349576,
2.113938052801475,,,,-0.002082772027953723,,,,0.9927565155928362,
0.7501266113791679,,,,-0.00013722239404408753,,,,0.9992511339099194,
0.0007618227438391303,,,,-5.720295250455365e-07,,,,0.9942797047495475,
0.8239527000669618,,,,0.0004694648997210038,,,,0.9977123830246055,
1.1617981843803113,,,,-0.0018896494419887234,,,,0.9945883439490726,
0.06370325017763241,,,,-0.00010201235364206695,,,,0.9939035129154575,
1.650966169941594,,,,-0.00381134374624267,,,,0.9909155145061201,
1.0299687079955497,,,,-0.00017825587246058204,,,,0.9994434535475801,
0.0007628988929293842,,,,-1.162681870710003e-06,,,,0.988373181292906,
0.18302960962863127,,,,2.2918866902728042e-05,,,,0.9990591598151589,
0.005889848577615909,,,,1.1633490463434926e-06,,,,0.9985116766585636,
1.1677122230398718,,,,-0.00013069136028676098,,,,0.9995639080092777,
0.8356064700353608,,,,-0.00014185725421324237,,,,0.9993450911542505,
0.011073264542475123,,,,3.0833774943106462e-06,,,,0.9989242770936767,
0.000358302223339124,,,,-2.8413438375285427e-07,,,,0.9971586561624715,
0.5157257979970246,,,,-0.0018363798704963586,,,,0.9894969486650986,
0.08527704793272486,,,,-0.0002933680765493563,,,,0.986349580689312,
0.0003725058614494142,,,,-5.791900825613538e-07,,,,0.9942080991743895,
0.0003588629830679119,,,,8.368273491043965e-07,,,,0.9916317265089604,
0.0003699247396889861,,,,-1.0464223416306595e-06,,,,0.9895357765836987,
0.007024181467311807,,,,-1.4624355703745095e-05,,,,0.9921453767580423,
3.6863726831973582,,,,-0.002698299969749769,,,,0.9970648096173341,
0.3423768838101305,,,,-7.903498046999857e-05,,,,0.9991276772064689,
0.25482768017201696,,,,-0.0004508707155790148,,,,0.9939018052753296,
0.00037097221625767313,,,,1.3687618894855578e-07,,,,0.9986312381105145,
0.3832398191652662,,,,-0.0008669572476095411,,,,0.992379457749328,
0.0004260591065285124,,,,9.297407586927875e-08,,,,0.9990702592413077,
0.0003500261600058813,,,,-5.0091115767259e-07,,,,0.9949908884232767,
0.0003697320658077108,,,,-4.972425446680973e-07,,,,0.9950275745533216,
0.0881016405535807,,,,-8.365810925308636e-05,,,,0.9917618685345669,
0.0003020680208493741,,,,-3.303827949707738e-07,,,,0.9966961720502939,
0.19690726473223014,,,,-0.0009736405333313947,,,,0.9809906349431492,
0.013465213464500757,,,,2.660681290564071e-05,,,,0.9899260397965269,
