alphas,beta,steps,years,error_alpha,error_beta,scalar,min_value,GoF_alpha,GoF_beta
0.9275785794654253,0.7851511286784953,50.0,21.0,0.0007372456666380601,-0.0014956296253816337,100.0,0.01,0.9971067407231724,0.9975819161745327
0.0006315314174823458,,,,-7.677845057330046e-07,,,,0.9923221549426698,
0.0007162129932653841,,,,-4.1521029928048845e-07,,,,0.9958478970071972,
0.30665862162301427,,,,-0.0008973366217842482,,,,0.989432066336205,
0.04593083151958996,,,,2.5937591502156465e-05,,,,0.9959754914857084,
0.5637504682714753,,,,0.00030931299034577366,,,,0.9986393315922256,
0.08030209084586674,,,,-0.0001218087045438665,,,,0.9947929180887471,
0.16875455076493154,,,,-0.0004594095375325935,,,,0.9901840096642605,
0.40661486013366427,,,,-0.00037994402179521104,,,,0.9935608539494778,
0.2473864512818545,,,,1.2769254830402589e-06,,,,0.999959361836059,
0.48168247079665644,,,,-0.00031869493278207983,,,,0.9971252330955116,
0.1253763313265636,,,,-0.00039058799361924913,,,,0.990462415794266,
0.1811128593948592,,,,-0.00017369056275668983,,,,0.9957294392796832,
0.6899799056056382,,,,-0.0008993876340090878,,,,0.9932740546972434,
0.04683934114026656,,,,-7.450635241937676e-05,,,,0.9943180363340219,
0.0004802868340971827,,,,1.565320542340487e-07,,,,0.9984346794576603,
0.2520360725342795,,,,-0.0003434550846294826,,,,0.9957304502008697,
0.753589877840687,,,,-0.0013640574120404381,,,,0.9946588145209961,
0.8152698126525095,,,,-0.0011498132873619226,,,,0.9958685395948011,
0.7306893545266464,,,,-0.0006537657474478919,,,,0.9971164823262196,
5.376010689957847,,,,0.0049534883666942165,,,,0.9890433256911816,
0.00034863924771323364,,,,4.4850331406109943e-07,,,,0.9955149668593913,
0.5988791369587573,,,,0.0009933546953239157,,,,0.9948074700676409,
0.10115867776927771,,,,-2.469358315892123e-05,,,,0.9978767340362062,
2.025030943624613,,,,-0.00037955367270257054,,,,0.9986583468621331,
0.0003443956094750115,,,,-8.997400648524944e-08,,,,0.9991002599351473,
0.000715934975563402,,,,9.41378824848016e-08,,,,0.9990586211751524,
0.07271402461149018,,,,4.8714448979083615e-05,,,,0.9968386849591266,
0.4731082686376117,,,,-0.0021569969256920985,,,,0.9869841091159129,
0.007552190689167373,,,,1.6554696064048357e-05,,,,0.9923090141560266,
0.8276472779598425,,,,0.00021822692546258793,,,,0.9990425619915908,
2.7988741388235105,,,,0.003293110835130264,,,,0.989571008017889,
0.0008382849237292631,,,,4.86258581133825e-07,,,,0.9951402203106314,
0.32419405789961814,,,,-0.00034999347492671974,,,,0.9919994604384192,
0.019489739266936815,,,,-2.076912707445866e-05,,,,0.9923711102982545,
0.8852450177122339,,,,-0.0027436740522850654,,,,0.9908182343946208,
0.6211610814740383,,,,-0.0008393502540766206,,,,0.9953891777164565,
0.0879279760336023,,,,-8.663022322654257e-05,,,,0.9966425688191355,
0.0003208525192562573,,,,-2.872676728316037e-07,,,,0.9971273232716854,
0.584368828010258,,,,-0.0009503500706465218,,,,0.9932138244636504,
0.49800270117473,,,,0.00041197644472823925,,,,0.9970675055116905,
0.00034179750810362983,,,,-1.343651770469023e-07,,,,0.9986563482295316,
0.00275684562594225,,,,6.614661095909469e-06,,,,0.9916691935939878,
0.0003900873446211924,,,,-1.6544214835789717e-06,,,,0.983455785164207,
0.62145622704275,,,,-0.0002784766134212191,,,,0.9985537677482309,
2.197084669987226,,,,0.005272660860881899,,,,0.991043714795758,
0.6512436294888381,,,,-8.554327162364928e-05,,,,0.9996014991253839,
0.0002641522128994327,,,,-7.204463264542938e-07,,,,0.9927955367354607,
0.15885176188602196,,,,-0.0004161091895396396,,,,0.9921844916084641,
0.0016028446376903664,,,,-3.871268837656317e-06,,,,0.9913936519250849,
0.0008355487070145581,,,,6.490809639103645e-07,,,,0.9935091903608997,
0.017200759313128377,,,,-1.62704497601851e-05,,,,0.9974637168586592,
0.01015860247506602,,,,-3.953688420142765e-05,,,,0.9861900049786843,
0.0003492178220333073,,,,-5.209531687100366e-07,,,,0.9947904683129004,
