alphas,beta,steps,years,error_alpha,error_beta,scalar,min_value,GoF_alpha,GoF_beta
0.013610121949908915,0.03336901124158307,50.0,21.0,-5.758628485210693e-06,0.0005774914449124258,100.0,0.01,0.9982063618360998,0.9988416100810016
0.6637567903806312,,,,-1.6044279913494108e-05,,,,0.9997904740444341,
0.0010817478847918328,,,,-1.0603102296613542e-07,,,,0.9989396897703392,
0.4936041330075303,,,,0.0005219271745109211,,,,0.9953038178304462,
0.08749424340478097,,,,-0.00010086042407166928,,,,0.9899139575928331,
0.00041923239412127854,,,,-4.283777109037601e-07,,,,0.9957162228909646,
0.027220503924027303,,,,7.63465616066128e-05,,,,0.9903699010211241,
0.008539286418220646,,,,-1.1685094399496165e-05,,,,0.994157452800252,
0.028542919552803175,,,,2.938401350576214e-05,,,,0.9911038409004654,
0.0008771920973477137,,,,-1.4200730429081432e-06,,,,0.9857992695709258,
0.12460644322779259,,,,-0.00020618588836967432,,,,0.9927493092122259,
0.2934643000279136,,,,0.0002561007997469744,,,,0.9948604338481017,
0.0020645135786135655,,,,6.620322848931437e-06,,,,0.9865523502118996,
0.5774902682268565,,,,-0.00011212616713876855,,,,0.9983304262806095,
0.5882407734551222,,,,-0.0003720263524206757,,,,0.9944956759944099,
1.1980776540595692,,,,-0.0004390523791475687,,,,0.9978175041880694,
0.013726505884166245,,,,3.435921812368292e-05,,,,0.9894061847184993,
0.0008592522945945876,,,,7.615156353324437e-07,,,,0.9923848436466794,
0.024296976430086787,,,,5.2039499064591154e-05,,,,0.9921517205313534,
0.587757234950294,,,,0.00014269750865466334,,,,0.9989126021832592,
0.00041801081309915644,,,,2.045165004460614e-07,,,,0.9979548349955404,
0.0004163545008734884,,,,-1.7239477557495774e-07,,,,0.9982760522442513,
0.005711906805645462,,,,3.9464220097329416e-06,,,,0.9971950188673927,
0.0003470859904681662,,,,-1.0445882224985325e-07,,,,0.998955411777502,
0.0003718809562408111,,,,3.106158079901888e-07,,,,0.9968938419200997,
0.04768175067323646,,,,-9.123914743923934e-05,,,,0.9917213313985214,
0.8256768851194224,,,,0.0013124945372856446,,,,0.9933760280445231,
0.3048761499662339,,,,-4.914808060902942e-06,,,,0.9999290022443134,
0.012894166620856327,,,,2.779724244973636e-05,,,,0.993050689387566,
0.3285147496337856,,,,0.0005283126337754141,,,,0.9870615629715755,
0.3256671339354397,,,,1.4104738231210944e-05,,,,0.9996248739832124,
0.36624511448825964,,,,-0.0001439097554019497,,,,0.9967250697479689,
0.00040209528897068553,,,,3.925529118475879e-07,,,,0.9960744708815261,
2.004115344040943,,,,-0.0038407887780508077,,,,0.9912064617757697,
0.0008569249323762064,,,,1.2616816216848292e-06,,,,0.9873831837831581,
0.00041351451776047276,,,,-4.0463303989213274e-07,,,,0.9959536696010808,
0.010803010916227746,,,,1.842218176221877e-05,,,,0.9927601251818129,
0.0004177547153676101,,,,3.742732396005977e-07,,,,0.9962572676039959,
0.39118395998454736,,,,0.0008170647549219368,,,,0.9908060912849889,
0.23688658741811258,,,,0.0011725454070433726,,,,0.9799003455765275,
1.0152080231391545,,,,0.0006935420552453309,,,,0.9948257830492084,
0.0008600820375857492,,,,9.108085161813051e-07,,,,0.9908919148381916,
0.12775936065624044,,,,0.00014822029270263214,,,,0.9949907541610985,
0.27012535170142693,,,,0.0002622578426009348,,,,0.9923386002535394,
3.2063875169977667,,,,0.0014624717277143874,,,,0.9980946280134265,
0.5414869065905802,,,,0.0006889371453269177,,,,0.9943619769664849,
0.3417358201374689,,,,-0.0005309487212100361,,,,0.9933279811552337,
1.9684435789027737,,,,0.004890616090291075,,,,0.9886301598288174,
0.0052967045894847815,,,,4.292198508709655e-07,,,,0.9992984569428536,
0.026044866501763648,,,,0.00010642569706402538,,,,0.982891234307236,
0.2659852737811842,,,,0.00019828843137993603,,,,0.9950007103769833,
0.06055383517734493,,,,7.904415969903767e-05,,,,0.9944174235956125,
0.0008611541544779897,,,,5.616686320308873e-07,,,,0.994383313679694,
0.11224187586769589,,,,0.00031565457369765683,,,,0.9912863797644926,
0.13162026705869873,,,,-0.00023233452982552194,,,,0.9922753886689598,
0.00041953313854142023,,,,-5.578979737208556e-07,,,,0.9944210202627943,
0.9035153484992735,,,,0.0005713025372109826,,,,0.9971509228313538,
0.00041810768078985616,,,,1.1658370681288943e-07,,,,0.9988341629318717,
0.028709192337853084,,,,-9.170420556500858e-05,,,,0.9884236588364788,
1.2699113437164187,,,,-0.0008771461262482205,,,,0.9968660482505229,
2.0929236588149873,,,,-0.0014621726576751826,,,,0.9973176921851874,
0.009307136018475591,,,,-9.547149414999011e-06,,,,0.9956101596062045,
0.17892105438729292,,,,0.00029182204424174076,,,,0.9928984320303066,
0.00296968608040121,,,,-7.337648744112357e-06,,,,0.9895176446512691,
0.0020685020042632537,,,,8.620500203448956e-07,,,,0.9982512512453255,
0.0008690201526182522,,,,-3.101272008620981e-07,,,,0.9968987279913806,
0.10232683455352112,,,,-1.3308572652022122e-05,,,,0.9994317618165903,
0.08515474841028901,,,,-8.25492951802076e-05,,,,0.9957753687215861,
