alphas,beta,steps,years,error_alpha,error_beta,scalar,min_value,GoF_alpha,GoF_beta
0.2916007407130268,0.2526663862827351,50.0,21.0,0.0008438392689556374,0.0021862053781355195,100.0,0.01,0.9796421967103585,0.9960569442077716
0.0009184262442449654,,,,-1.7065222911583079e-06,,,,0.9829347770884257,
0.16944086131368577,,,,0.0005045779048968058,,,,0.9881424192349251,
0.05144182651482923,,,,0.00010412027201155639,,,,0.9851256754269203,
0.1744107516401771,,,,-0.0007511176483905046,,,,0.9748981916233849,
0.21813009549832135,,,,0.0010701383687151634,,,,0.9805085277602316,
0.11288198105829832,,,,-0.0001339147850974598,,,,0.9952173291036616,
0.0052883864940056,,,,-1.89836405795063e-06,,,,0.9971753677436376,
0.46175753979983136,,,,-1.5371319150716545e-05,,,,0.9997469783245098,
0.007042633830871823,,,,4.146861498952603e-06,,,,0.9976991374351829,
0.33939651141325466,,,,0.001226944269425445,,,,0.9766332203921888,
0.0014139413966870712,,,,2.4592527316258384e-06,,,,0.9754074726837542,
0.027225264830861955,,,,0.0001916849721604308,,,,0.9734948962424455,
1.571266756415885,,,,0.0003202062008361395,,,,0.998339331636483,
0.14137864807420675,,,,-4.42386444120757e-05,,,,0.9988508967965678,
0.5991338141690858,,,,0.0011045820394760143,,,,0.9944020693565621,
0.12258220790387117,,,,0.00030479624360935987,,,,0.9916812977158135,
0.03963117277560083,,,,0.00020226320831099543,,,,0.9828650481222058,
0.02872986668395973,,,,4.424117668094141e-05,,,,0.9926264705531763,
0.02644778585669042,,,,2.3363814161285746e-05,,,,0.9941590464596787,
0.2301163620616688,,,,0.00035227408431467213,,,,0.9949387275473909,
0.0007930104068694697,,,,1.0346802264393772e-06,,,,0.9896531977356116,
0.45923131222703806,,,,0.0010089302671266863,,,,0.9921354338946311,
0.08372099727911884,,,,3.11887903920649e-05,,,,0.9990303040823919,
0.029283045686547448,,,,0.0002665211632746889,,,,0.9649427327880056,
0.015586934924113033,,,,5.96851989347158e-05,,,,0.9850787002662958,
4.53407580182711,,,,0.015179370992699219,,,,0.9753889125114792,
0.0007643554664550214,,,,1.0602996759701e-06,,,,0.9893970032403044,
0.6443636293504091,,,,0.000268969302304356,,,,0.996654561086712,
0.0009485939637886048,,,,2.712209840448447e-06,,,,0.9775000183055033,
1.072261720765932,,,,-0.002701607610445116,,,,0.9900578225598468,
0.09874855492406664,,,,0.0004331500997979276,,,,0.9855833252406286,
0.08577868439513169,,,,-5.271552938969748e-05,,,,0.9976053565591281,
0.0005983503738111732,,,,4.441650256836737e-06,,,,0.9555834974316554,
0.14397138937576845,,,,-0.00018001490592595815,,,,0.9945767889447501,
0.014521433086430162,,,,3.916179925028018e-05,,,,0.9925942834224416,
0.0003491439442287626,,,,8.536157512963882e-06,,,,0.9146384248704048,
0.000244140625,,,,1.9907470845055285e-05,,,,0.800925291549549,
0.016699360187115344,,,,6.530710055336897e-06,,,,0.9987748418790493,
0.010013691002302018,,,,4.567159077579319e-05,,,,0.9835952431191715,
0.0003873145226205538,,,,2.903347714351412e-06,,,,0.9709665228565008,
0.00038193240034145484,,,,5.774985189503923e-06,,,,0.9422501481049903,
0.022064969117221653,,,,0.00015646780721695564,,,,0.9730096623503719,
0.0008000626809790717,,,,8.586327594173327e-07,,,,0.991413672405828,
1.354301220808771,,,,0.000616159157549987,,,,0.9980308650047311,
