alphas,beta,steps,years,error_alpha,error_beta,scalar,min_value,GoF_alpha,GoF_beta
0.0011345272444571379,0.027638653761085753,50.0,21.0,-7.21101363865273e-08,-0.0002704479974855456,100.0,0.01,0.9992788986361351,0.9995205931451123
0.02671678033345507,,,,2.689258881900969e-05,,,,0.9962081449765197,
0.1071822624727297,,,,-1.2449047522125057e-05,,,,0.9996057016963575,
0.08788206990975111,,,,4.025749708986836e-05,,,,0.9982495450990893,
0.03320608430774341,,,,1.347365587506033e-05,,,,0.9970886594819265,
0.4076546088313248,,,,-0.0004492955745588745,,,,0.9940577296212882,
0.005375917012020157,,,,-1.1489420273136375e-05,,,,0.9927813765796601,
1.16212860308271,,,,0.000564520580331731,,,,0.9962533152049684,
0.6190375457136376,,,,-0.00011370783379284433,,,,0.9988058477569457,
0.010829079447520724,,,,1.5019484780083303e-05,,,,0.9947674766250758,
0.019249966573707793,,,,-9.345929130262221e-06,,,,0.9984425082623509,
1.1104050422115876,,,,-0.0037905487777719314,,,,0.9867383349154136,
0.05589654602006774,,,,5.696430581707545e-06,,,,0.9996413453820097,
0.06347093764553847,,,,-0.0001535756444881997,,,,0.9907161297325939,
0.04200260083639921,,,,-3.311763542242829e-05,,,,0.9973579924085223,
0.012708467886538777,,,,1.0542458029902946e-05,,,,0.9968752215642678,
0.5087517634779339,,,,-0.000970472429551279,,,,0.9924494331798145,
0.8751650023771839,,,,-0.0003225545846510158,,,,0.9972476393482667,
1.3285145187901386,,,,0.00016114289317982865,,,,0.9991248094291915,
0.004502676328622683,,,,-5.796749344710861e-06,,,,0.9960296237364844,
0.016337475086145997,,,,7.671090874623588e-06,,,,0.9964175481991552,
0.003229640384803417,,,,-5.220273360180272e-06,,,,0.9948820849409621,
0.0003540109052785247,,,,-1.2702840066936004e-07,,,,0.9987297159933071,
0.005759498213296229,,,,6.545013170295988e-06,,,,0.9957785985810692,
0.00037327227159052997,,,,4.247689844305569e-07,,,,0.9957523101556967,
2.3194460061315505,,,,0.0033375512834545873,,,,0.9944913649645025,
0.04074920815064124,,,,-2.2063388280741945e-05,,,,0.9959282795689591,
0.07017614264670559,,,,-3.3589099496964534e-05,,,,0.9963301907276756,
0.059388432344322103,,,,-3.647248690466398e-05,,,,0.9952655768668781,
3.903675155041733,,,,0.0008043278614978533,,,,0.9991429201466356,
0.0003625072346616844,,,,1.5502852134829937e-06,,,,0.984497147865178,
0.00038816024418298397,,,,-1.2547049759348283e-06,,,,0.9874529502406537,
0.1975008330196513,,,,0.00043048337586171215,,,,0.9916549650792755,
0.35022556616541395,,,,6.049711408145697e-05,,,,0.9993272351828474,
0.00537408298026813,,,,-5.2897544544805446e-06,,,,0.9963265594066109,
0.2658104842023418,,,,5.74426968459818e-05,,,,0.999225242535987,
0.41634032119037756,,,,-0.0014118949308607397,,,,0.9862120845866376,
0.9964188825413475,,,,8.32014511885859e-05,,,,0.9996655130898104,
0.7709312667870217,,,,-0.0015731819791992051,,,,0.9929556207261824,
0.45852573355382503,,,,-0.0003189452822520167,,,,0.9975927642184002,
0.0003727474458406397,,,,2.3824634567404246e-07,,,,0.9976175365432608,
0.6962796419511771,,,,0.0007842098391763841,,,,0.995643792015259,
0.0015852843470234655,,,,-1.3156312076034737e-06,,,,0.9968797625071174,
0.0007673595323084336,,,,-4.964737874502134e-07,,,,0.9950352621254969,
0.00036610771907670704,,,,2.2759218779810907e-07,,,,0.99772407812202,
0.06522865796648768,,,,6.986028602006478e-05,,,,0.9960372591520137,
